Source,Target,type,weight
81,82,directed,1
81,83,directed,1
81,84,directed,1
81,85,directed,1
81,86,directed,1
81,87,directed,1
81,69,directed,1
81,88,directed,1
81,49,directed,1
81,89,directed,1
81,90,directed,1
81,91,directed,1
81,92,directed,1
81,93,directed,1
81,94,directed,1
81,95,directed,1
81,96,directed,1
81,97,directed,1
81,43,directed,1
81,98,directed,1
81,99,directed,1
81,100,directed,1
81,101,directed,1
81,102,directed,1
87,103,directed,1
87,55,directed,1
87,49,directed,1
87,70,directed,1
104,105,directed,1
