Source,Target,type,weight
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,5,directed,1
0,6,directed,1
0,7,directed,1
0,8,directed,1
0,9,directed,1
10,11,directed,1
10,12,directed,1
10,13,directed,1
10,14,directed,1
10,15,directed,1
10,16,directed,1
17,18,directed,1
17,19,directed,1
17,20,directed,1
17,21,directed,1
17,22,directed,1
17,23,directed,1
17,24,directed,1
17,25,directed,1
17,26,directed,1
17,27,directed,1
17,10,directed,1
17,28,directed,1
17,29,directed,1
17,30,directed,1
17,15,directed,1
17,31,directed,1
17,32,directed,1
