Source,Target,type,weight
90,304,directed,1
90,67,directed,1
180,158,directed,1
180,45,directed,1
180,89,directed,1
180,90,directed,1
91,101,directed,1
91,69,directed,1
91,45,directed,1
91,214,directed,1
91,73,directed,1
65,304,directed,1
65,305,directed,1
65,90,directed,1
306,304,directed,1
306,67,directed,1
306,307,directed,1
306,134,directed,1
306,308,directed,1
306,309,directed,1
306,310,directed,1
306,311,directed,1
306,312,directed,1
214,313,directed,1
214,314,directed,1
214,305,directed,1
214,156,directed,1
236,101,directed,1
236,214,directed,1
236,164,directed,1
