Source,Target,type,weight
45,78,directed,1
45,96,directed,1
45,42,directed,1
136,137,directed,1
136,45,directed,1
136,96,directed,1
136,60,directed,1
55,78,directed,1
55,101,directed,1
55,96,directed,1
55,73,directed,1
55,138,directed,1
55,139,directed,1
55,56,directed,1
55,69,directed,1
55,140,directed,1
55,45,directed,1
55,141,directed,1
55,142,directed,1
55,143,directed,1
55,60,directed,1
144,145,directed,1
144,105,directed,1
144,125,directed,1
144,56,directed,1
144,45,directed,1
144,60,directed,1
144,146,directed,1
144,87,directed,1
144,147,directed,1
144,148,directed,1
149,45,directed,1
149,96,directed,1
149,130,directed,1
149,150,directed,1
149,56,directed,1
149,3,directed,1
149,151,directed,1
149,101,directed,1
149,7,directed,1
152,105,directed,1
152,45,directed,1
152,125,directed,1
152,87,directed,1
152,60,directed,1
152,153,directed,1
152,78,directed,1
152,3,directed,1
152,101,directed,1
152,69,directed,1
154,155,directed,1
154,156,directed,1
157,158,directed,1
157,64,directed,1
157,45,directed,1
157,65,directed,1
157,159,directed,1
157,160,directed,1
161,162,directed,1
161,125,directed,1
161,136,directed,1
161,60,directed,1
161,101,directed,1
161,69,directed,1
161,163,directed,1
161,153,directed,1
161,87,directed,1
161,45,directed,1
161,73,directed,1
156,164,directed,1
156,165,directed,1
156,154,directed,1
156,160,directed,1
156,96,directed,1
156,155,directed,1
156,73,directed,1
166,68,directed,1
166,167,directed,1
166,168,directed,1
166,105,directed,1
166,56,directed,1
166,57,directed,1
166,58,directed,1
166,59,directed,1
166,60,directed,1
166,169,directed,1
170,145,directed,1
170,105,directed,1
170,56,directed,1
170,45,directed,1
170,60,directed,1
170,171,directed,1
170,172,directed,1
170,87,directed,1
170,125,directed,1
173,174,directed,1
173,45,directed,1
173,175,directed,1
173,78,directed,1
173,101,directed,1
173,69,directed,1
173,73,directed,1
176,161,directed,1
176,56,directed,1
176,45,directed,1
176,101,directed,1
147,177,directed,1
147,45,directed,1
147,178,directed,1
147,3,directed,1
147,179,directed,1
147,101,directed,1
147,69,directed,1
147,73,directed,1
147,78,directed,1
180,158,directed,1
180,45,directed,1
180,89,directed,1
180,90,directed,1
181,182,directed,1
181,168,directed,1
172,174,directed,1
172,42,directed,1
172,45,directed,1
172,69,directed,1
172,73,directed,1
172,171,directed,1
172,101,directed,1
183,162,directed,1
183,125,directed,1
183,45,directed,1
183,56,directed,1
183,184,directed,1
183,161,directed,1
183,101,directed,1
183,78,directed,1
