Source,Target,type,weight
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,5,directed,1
0,6,directed,1
0,7,directed,1
8,9,directed,1
8,7,directed,1
10,11,directed,1
12,13,directed,1
12,14,directed,1
15,16,directed,1
15,17,directed,1
15,18,directed,1
15,19,directed,1
20,21,directed,1
20,22,directed,1
20,23,directed,1
20,24,directed,1
20,25,directed,1
26,27,directed,1
26,25,directed,1
26,28,directed,1
26,22,directed,1
29,30,directed,1
31,32,directed,1
33,34,directed,1
33,30,directed,1
33,35,directed,1
33,36,directed,1
33,37,directed,1
33,38,directed,1
39,40,directed,1
39,41,directed,1
39,30,directed,1
39,35,directed,1
39,42,directed,1
39,4,directed,1
39,36,directed,1
39,37,directed,1
39,38,directed,1
43,34,directed,1
43,44,directed,1
43,25,directed,1
43,45,directed,1
43,30,directed,1
46,47,directed,1
48,49,directed,1
48,50,directed,1
48,51,directed,1
48,52,directed,1
48,15,directed,1
48,53,directed,1
48,54,directed,1
48,55,directed,1
48,56,directed,1
48,57,directed,1
48,58,directed,1
48,59,directed,1
48,60,directed,1
48,61,directed,1
48,62,directed,1
48,63,directed,1
48,19,directed,1
48,64,directed,1
48,65,directed,1
66,67,directed,1
66,68,directed,1
66,69,directed,1
66,28,directed,1
66,70,directed,1
66,12,directed,1
66,71,directed,1
72,73,directed,1
74,75,directed,1
74,30,directed,1
74,36,directed,1
74,76,directed,1
74,6,directed,1
77,78,directed,1
77,79,directed,1
77,80,directed,1
77,81,directed,1
77,82,directed,1
83,30,directed,1
84,22,directed,1
84,85,directed,1
78,86,directed,1
78,87,directed,1
88,29,directed,1
88,30,directed,1
88,25,directed,1
88,23,directed,1
88,73,directed,1
88,89,directed,1
88,90,directed,1
88,91,directed,1
88,92,directed,1
88,72,directed,1
88,93,directed,1
94,95,directed,1
94,96,directed,1
94,21,directed,1
94,25,directed,1
94,14,directed,1
97,78,directed,1
97,28,directed,1
97,8,directed,1
97,98,directed,1
97,23,directed,1
99,8,directed,1
24,100,directed,1
24,101,directed,1
24,76,directed,1
24,28,directed,1
24,23,directed,1
24,102,directed,1
24,103,directed,1
24,11,directed,1
24,104,directed,1
24,105,directed,1
24,41,directed,1
24,9,directed,1
106,8,directed,1
106,14,directed,1
106,107,directed,1
106,108,directed,1
109,65,directed,1
109,110,directed,1
109,111,directed,1
109,112,directed,1
109,113,directed,1
109,19,directed,1
114,34,directed,1
114,115,directed,1
114,116,directed,1
42,8,directed,1
42,117,directed,1
42,118,directed,1
42,119,directed,1
42,120,directed,1
121,85,directed,1
121,28,directed,1
121,122,directed,1
123,28,directed,1
123,107,directed,1
123,108,directed,1
123,8,directed,1
123,14,directed,1
124,125,directed,1
124,126,directed,1
124,127,directed,1
128,129,directed,1
128,28,directed,1
128,130,directed,1
128,131,directed,1
128,8,directed,1
132,18,directed,1
132,28,directed,1
132,85,directed,1
132,133,directed,1
32,134,directed,1
32,76,directed,1
32,8,directed,1
32,25,directed,1
32,135,directed,1
32,136,directed,1
32,96,directed,1
32,137,directed,1
32,21,directed,1
32,22,directed,1
32,14,directed,1
32,138,directed,1
32,30,directed,1
32,139,directed,1
32,140,directed,1
32,31,directed,1
141,142,directed,1
143,144,directed,1
143,145,directed,1
146,147,directed,1
148,52,directed,1
148,111,directed,1
148,28,directed,1
149,70,directed,1
150,151,directed,1
150,99,directed,1
150,152,directed,1
153,34,directed,1
153,8,directed,1
153,25,directed,1
153,45,directed,1
153,30,directed,1
153,154,directed,1
153,44,directed,1
155,104,directed,1
155,9,directed,1
155,48,directed,1
156,27,directed,1
156,25,directed,1
156,28,directed,1
156,22,directed,1
156,30,directed,1
44,45,directed,1
44,157,directed,1
44,158,directed,1
53,16,directed,1
53,17,directed,1
53,18,directed,1
53,19,directed,1
159,11,directed,1
160,142,directed,1
87,85,directed,1
34,30,directed,1
161,136,directed,1
161,6,directed,1
162,163,directed,1
162,164,directed,1
162,65,directed,1
162,165,directed,1
166,47,directed,1
166,167,directed,1
166,168,directed,1
169,142,directed,1
170,9,directed,1
170,171,directed,1
93,73,directed,1
172,34,directed,1
172,30,directed,1
173,71,directed,1
173,174,directed,1
175,176,directed,1
175,28,directed,1
175,177,directed,1
175,107,directed,1
175,158,directed,1
178,19,directed,1
178,179,directed,1
178,64,directed,1
178,180,directed,1
181,100,directed,1
181,24,directed,1
104,18,directed,1
104,64,directed,1
104,41,directed,1
104,19,directed,1
182,25,directed,1
182,22,directed,1
183,9,directed,1
183,184,directed,1
183,185,directed,1
183,186,directed,1
183,48,directed,1
183,187,directed,1
183,188,directed,1
183,189,directed,1
183,190,directed,1
183,171,directed,1
183,191,directed,1
183,192,directed,1
183,193,directed,1
183,194,directed,1
183,195,directed,1
183,179,directed,1
183,196,directed,1
183,197,directed,1
183,7,directed,1
183,198,directed,1
199,8,directed,1
199,22,directed,1
199,25,directed,1
199,200,directed,1
199,108,directed,1
201,202,directed,1
203,136,directed,1
203,6,directed,1
204,205,directed,1
206,76,directed,1
206,6,directed,1
206,207,directed,1
208,142,directed,1
209,210,directed,1
211,83,directed,1
211,25,directed,1
212,50,directed,1
212,110,directed,1
212,213,directed,1
212,111,directed,1
212,214,directed,1
212,19,directed,1
215,142,directed,1
89,73,directed,1
216,75,directed,1
216,142,directed,1
217,28,directed,1
217,85,directed,1
218,96,directed,1
218,21,directed,1
218,25,directed,1
218,219,directed,1
218,14,directed,1
220,52,directed,1
220,57,directed,1
220,58,directed,1
220,15,directed,1
220,53,directed,1
220,49,directed,1
220,50,directed,1
220,51,directed,1
220,65,directed,1
221,222,directed,1
221,96,directed,1
221,23,directed,1
223,87,directed,1
223,224,directed,1
223,9,directed,1
50,225,directed,1
50,226,directed,1
50,105,directed,1
227,142,directed,1
228,122,directed,1
228,133,directed,1
228,28,directed,1
228,23,directed,1
177,157,directed,1
229,142,directed,1
230,76,directed,1
230,134,directed,1
230,8,directed,1
230,25,directed,1
230,22,directed,1
230,211,directed,1
230,136,directed,1
230,231,directed,1
230,232,directed,1
154,205,directed,1
154,28,directed,1
233,202,directed,1
234,11,directed,1
235,142,directed,1
236,95,directed,1
236,25,directed,1
236,135,directed,1
236,23,directed,1
236,96,directed,1
236,21,directed,1
236,14,directed,1
237,11,directed,1
125,126,directed,1
125,127,directed,1
238,2,directed,1
238,9,directed,1
239,240,directed,1
239,142,directed,1
241,166,directed,1
90,73,directed,1
75,30,directed,1
242,243,directed,1
242,9,directed,1
138,8,directed,1
138,25,directed,1
138,22,directed,1
138,137,directed,1
138,23,directed,1
138,36,directed,1
244,245,directed,1
244,246,directed,1
244,9,directed,1
244,247,directed,1
248,95,directed,1
248,222,directed,1
248,25,directed,1
248,21,directed,1
248,14,directed,1
248,249,directed,1
248,96,directed,1
250,52,directed,1
251,27,directed,1
251,142,directed,1
232,83,directed,1
232,30,directed,1
232,25,directed,1
252,142,directed,1
253,142,directed,1
27,8,directed,1
27,22,directed,1
27,23,directed,1
27,25,directed,1
27,30,directed,1
254,11,directed,1
5,8,directed,1
5,7,directed,1
5,255,directed,1
5,119,directed,1
256,142,directed,1
257,104,directed,1
257,258,directed,1
257,259,directed,1
145,21,directed,1
145,260,directed,1
145,12,directed,1
41,30,directed,1
41,18,directed,1
41,217,directed,1
41,87,directed,1
261,134,directed,1
261,8,directed,1
110,148,directed,1
110,17,directed,1
110,262,directed,1
110,111,directed,1
110,96,directed,1
110,166,directed,1
110,108,directed,1
52,111,directed,1
52,64,directed,1
263,132,directed,1
263,85,directed,1
264,28,directed,1
264,8,directed,1
264,4,directed,1
265,266,directed,1
265,267,directed,1
265,9,directed,1
265,198,directed,1
265,268,directed,1
265,188,directed,1
265,189,directed,1
240,269,directed,1
240,270,directed,1
240,134,directed,1
240,26,directed,1
240,30,directed,1
240,22,directed,1
240,136,directed,1
240,101,directed,1
240,156,directed,1
240,96,directed,1
240,21,directed,1
240,27,directed,1
240,25,directed,1
240,14,directed,1
58,49,directed,1
58,50,directed,1
58,213,directed,1
58,166,directed,1
58,111,directed,1
58,19,directed,1
58,96,directed,1
271,48,directed,1
271,9,directed,1
271,7,directed,1
231,83,directed,1
231,25,directed,1
231,272,directed,1
231,30,directed,1
231,96,directed,1
231,21,directed,1
231,14,directed,1
231,23,directed,1
231,28,directed,1
231,222,directed,1
96,273,directed,1
96,274,directed,1
96,275,directed,1
276,30,directed,1
276,142,directed,1
277,25,directed,1
277,278,directed,1
279,144,directed,1
279,280,directed,1
279,8,directed,1
279,84,directed,1
279,133,directed,1
279,85,directed,1
279,22,directed,1
279,161,directed,1
281,282,directed,1
56,98,directed,1
283,122,directed,1
283,28,directed,1
283,152,directed,1
283,133,directed,1
283,23,directed,1
283,8,directed,1
284,22,directed,1
285,48,directed,1
285,49,directed,1
285,50,directed,1
285,51,directed,1
286,142,directed,1
92,73,directed,1
269,30,directed,1
269,25,directed,1
269,287,directed,1
269,108,directed,1
269,107,directed,1
288,157,directed,1
288,11,directed,1
60,289,directed,1
60,1,directed,1
60,163,directed,1
60,3,directed,1
60,19,directed,1
60,6,directed,1
71,290,directed,1
291,142,directed,1
292,293,directed,1
292,284,directed,1
292,28,directed,1
292,22,directed,1
292,75,directed,1
292,30,directed,1
294,295,directed,1
296,23,directed,1
296,28,directed,1
296,24,directed,1
296,102,directed,1
296,108,directed,1
297,205,directed,1
297,8,directed,1
297,28,directed,1
298,28,directed,1
298,23,directed,1
298,85,directed,1
298,133,directed,1
117,28,directed,1
117,299,directed,1
117,7,directed,1
147,103,directed,1
55,17,directed,1
55,18,directed,1
55,19,directed,1
55,7,directed,1
300,76,directed,1
300,8,directed,1
300,25,directed,1
300,222,directed,1
300,22,directed,1
300,301,directed,1
300,136,directed,1
300,134,directed,1
302,143,directed,1
302,303,directed,1
302,145,directed,1
302,8,directed,1
302,84,directed,1
302,133,directed,1
302,85,directed,1
302,22,directed,1
302,96,directed,1
304,23,directed,1
304,14,directed,1
304,21,directed,1
304,95,directed,1
304,305,directed,1
304,25,directed,1
304,272,directed,1
304,218,directed,1
304,222,directed,1
306,307,directed,1
306,19,directed,1
308,87,directed,1
308,98,directed,1
309,110,directed,1
309,111,directed,1
309,179,directed,1
309,19,directed,1
309,64,directed,1
309,180,directed,1
54,18,directed,1
54,7,directed,1
54,145,directed,1
54,30,directed,1
54,17,directed,1
54,136,directed,1
54,19,directed,1
54,6,directed,1
259,310,directed,1
311,125,directed,1
311,126,directed,1
311,127,directed,1
63,197,directed,1
312,30,directed,1
312,142,directed,1
313,143,directed,1
313,8,directed,1
313,85,directed,1
313,145,directed,1
313,14,directed,1
313,133,directed,1
314,41,directed,1
314,30,directed,1
314,315,directed,1
314,119,directed,1
314,316,directed,1
314,317,directed,1
314,318,directed,1
319,66,directed,1
319,112,directed,1
319,149,directed,1
319,320,directed,1
319,12,directed,1
321,57,directed,1
321,111,directed,1
321,9,directed,1
321,19,directed,1
322,30,directed,1
322,25,directed,1
323,134,directed,1
323,8,directed,1
323,25,directed,1
323,107,directed,1
318,324,directed,1
118,210,directed,1
118,42,directed,1
118,7,directed,1
118,255,directed,1
118,119,directed,1
325,85,directed,1
325,7,directed,1
326,205,directed,1
326,45,directed,1
326,8,directed,1
326,28,directed,1
327,65,directed,1
327,188,directed,1
327,189,directed,1
327,105,directed,1
327,19,directed,1
327,195,directed,1
327,179,directed,1
327,196,directed,1
327,328,directed,1
327,329,directed,1
174,66,directed,1
174,214,directed,1
174,70,directed,1
174,173,directed,1
174,23,directed,1
174,12,directed,1
330,56,directed,1
330,19,directed,1
331,76,directed,1
331,134,directed,1
331,8,directed,1
331,25,directed,1
331,272,directed,1
331,199,directed,1
331,22,directed,1
331,123,directed,1
331,200,directed,1
331,28,directed,1
331,101,directed,1
331,30,directed,1
331,332,directed,1
331,136,directed,1
331,333,directed,1
331,96,directed,1
331,137,directed,1
331,21,directed,1
331,23,directed,1
249,25,directed,1
249,96,directed,1
249,222,directed,1
249,23,directed,1
334,110,directed,1
334,111,directed,1
334,179,directed,1
334,19,directed,1
334,335,directed,1
334,64,directed,1
334,180,directed,1
336,272,directed,1
336,6,directed,1
336,95,directed,1
336,305,directed,1
336,25,directed,1
336,21,directed,1
336,23,directed,1
336,96,directed,1
336,218,directed,1
336,222,directed,1
280,85,directed,1
280,337,directed,1
280,338,directed,1
280,339,directed,1
280,340,directed,1
280,217,directed,1
280,341,directed,1
280,133,directed,1
280,28,directed,1
119,28,directed,1
332,25,directed,1
332,28,directed,1
332,342,directed,1
332,30,directed,1
332,200,directed,1
332,123,directed,1
332,333,directed,1
332,96,directed,1
332,14,directed,1
332,106,directed,1
332,8,directed,1
332,107,directed,1
332,108,directed,1
332,137,directed,1
332,272,directed,1
332,222,directed,1
332,23,directed,1
332,36,directed,1
164,327,directed,1
164,52,directed,1
164,19,directed,1
164,65,directed,1
343,25,directed,1
343,22,directed,1
343,30,directed,1
287,28,directed,1
176,177,directed,1
176,158,directed,1
151,152,directed,1
115,205,directed,1
115,28,directed,1
49,51,directed,1
49,110,directed,1
49,166,directed,1
49,111,directed,1
49,19,directed,1
49,344,directed,1
49,13,directed,1
49,96,directed,1
345,95,directed,1
345,25,directed,1
345,21,directed,1
345,14,directed,1
345,221,directed,1
