Source,Target,type,weight
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,5,directed,1
0,6,directed,1
0,7,directed,1
8,9,directed,1
8,10,directed,1
8,11,directed,1
8,12,directed,1
8,13,directed,1
8,14,directed,1
8,15,directed,1
8,16,directed,1
8,17,directed,1
8,18,directed,1
8,19,directed,1
8,20,directed,1
8,21,directed,1
8,22,directed,1
8,23,directed,1
8,24,directed,1
8,25,directed,1
8,26,directed,1
27,28,directed,1
27,29,directed,1
30,31,directed,1
30,32,directed,1
30,33,directed,1
30,34,directed,1
30,35,directed,1
30,36,directed,1
30,37,directed,1
30,20,directed,1
30,38,directed,1
39,28,directed,1
39,36,directed,1
39,40,directed,1
39,41,directed,1
42,43,directed,1
42,44,directed,1
42,45,directed,1
42,28,directed,1
42,32,directed,1
42,46,directed,1
42,47,directed,1
42,48,directed,1
42,49,directed,1
42,50,directed,1
42,29,directed,1
42,51,directed,1
42,52,directed,1
42,53,directed,1
42,54,directed,1
42,34,directed,1
42,55,directed,1
42,20,directed,1
42,35,directed,1
42,56,directed,1
42,38,directed,1
57,58,directed,1
57,59,directed,1
57,28,directed,1
57,60,directed,1
57,61,directed,1
57,62,directed,1
57,63,directed,1
57,48,directed,1
64,52,directed,1
64,32,directed,1
64,65,directed,1
64,41,directed,1
64,40,directed,1
66,1,directed,1
66,2,directed,1
66,67,directed,1
66,68,directed,1
66,69,directed,1
66,70,directed,1
66,71,directed,1
66,72,directed,1
73,9,directed,1
73,74,directed,1
73,25,directed,1
73,22,directed,1
73,75,directed,1
73,29,directed,1
73,11,directed,1
73,41,directed,1
73,76,directed,1
73,77,directed,1
73,78,directed,1
73,18,directed,1
73,10,directed,1
73,23,directed,1
79,28,directed,1
79,32,directed,1
79,48,directed,1
79,52,directed,1
80,81,directed,1
80,28,directed,1
80,32,directed,1
80,82,directed,1
80,83,directed,1
80,84,directed,1
80,85,directed,1
80,38,directed,1
80,86,directed,1
80,87,directed,1
80,88,directed,1
89,90,directed,1
89,5,directed,1
91,43,directed,1
91,44,directed,1
91,45,directed,1
91,92,directed,1
91,34,directed,1
91,52,directed,1
91,93,directed,1
91,20,directed,1
91,35,directed,1
91,48,directed,1
91,36,directed,1
94,32,directed,1
94,95,directed,1
94,96,directed,1
94,38,directed,1
97,98,directed,1
97,2,directed,1
97,99,directed,1
97,6,directed,1
97,100,directed,1
101,102,directed,1
101,103,directed,1
101,104,directed,1
105,62,directed,1
105,106,directed,1
105,107,directed,1
105,108,directed,1
105,109,directed,1
105,110,directed,1
105,111,directed,1
105,61,directed,1
105,29,directed,1
105,112,directed,1
113,114,directed,1
113,115,directed,1
113,28,directed,1
116,9,directed,1
116,117,directed,1
116,75,directed,1
116,1,directed,1
116,2,directed,1
116,118,directed,1
116,6,directed,1
116,119,directed,1
116,120,directed,1
121,122,directed,1
121,29,directed,1
121,123,directed,1
121,38,directed,1
121,28,directed,1
121,112,directed,1
124,28,directed,1
124,125,directed,1
124,21,directed,1
124,20,directed,1
124,126,directed,1
98,66,directed,1
98,67,directed,1
98,2,directed,1
98,4,directed,1
98,99,directed,1
98,6,directed,1
98,72,directed,1
98,7,directed,1
127,44,directed,1
127,28,directed,1
127,32,directed,1
127,45,directed,1
127,34,directed,1
127,35,directed,1
127,48,directed,1
127,52,directed,1
127,36,directed,1
128,52,directed,1
128,32,directed,1
128,46,directed,1
128,38,directed,1
129,130,directed,1
129,131,directed,1
129,32,directed,1
129,28,directed,1
129,40,directed,1
132,118,directed,1
132,2,directed,1
133,75,directed,1
133,134,directed,1
133,112,directed,1
133,9,directed,1
133,135,directed,1
133,62,directed,1
133,6,directed,1
136,137,directed,1
136,138,directed,1
136,105,directed,1
136,139,directed,1
136,28,directed,1
136,60,directed,1
136,61,directed,1
136,62,directed,1
136,44,directed,1
136,48,directed,1
136,140,directed,1
141,36,directed,1
142,43,directed,1
142,44,directed,1
142,28,directed,1
142,32,directed,1
142,143,directed,1
142,48,directed,1
142,144,directed,1
142,33,directed,1
142,34,directed,1
142,45,directed,1
145,146,directed,1
145,147,directed,1
148,149,directed,1
148,150,directed,1
148,29,directed,1
148,61,directed,1
148,38,directed,1
148,27,directed,1
148,28,directed,1
151,45,directed,1
151,28,directed,1
152,46,directed,1
152,153,directed,1
152,31,directed,1
152,154,directed,1
152,32,directed,1
152,33,directed,1
152,34,directed,1
152,155,directed,1
152,35,directed,1
152,38,directed,1
152,20,directed,1
156,157,directed,1
156,158,directed,1
156,159,directed,1
156,132,directed,1
156,28,directed,1
160,161,directed,1
160,32,directed,1
160,162,directed,1
163,90,directed,1
163,5,directed,1
163,164,directed,1
163,99,directed,1
163,165,directed,1
163,166,directed,1
163,167,directed,1
163,168,directed,1
163,169,directed,1
170,171,directed,1
170,172,directed,1
170,120,directed,1
173,9,directed,1
173,139,directed,1
173,174,directed,1
173,26,directed,1
173,138,directed,1
173,62,directed,1
173,6,directed,1
175,52,directed,1
175,32,directed,1
175,38,directed,1
175,46,directed,1
175,176,directed,1
47,32,directed,1
47,48,directed,1
47,28,directed,1
47,50,directed,1
47,41,directed,1
162,177,directed,1
162,90,directed,1
162,178,directed,1
158,179,directed,1
158,29,directed,1
158,180,directed,1
158,181,directed,1
158,28,directed,1
182,36,directed,1
118,2,directed,1
183,1,directed,1
183,2,directed,1
183,184,directed,1
183,6,directed,1
183,185,directed,1
183,186,directed,1
187,188,directed,1
187,189,directed,1
187,178,directed,1
187,190,directed,1
191,25,directed,1
191,192,directed,1
191,2,directed,1
191,193,directed,1
191,153,directed,1
191,194,directed,1
195,171,directed,1
195,28,directed,1
195,32,directed,1
195,20,directed,1
196,43,directed,1
196,44,directed,1
196,45,directed,1
196,28,directed,1
196,32,directed,1
196,48,directed,1
196,197,directed,1
196,34,directed,1
196,198,directed,1
196,199,directed,1
63,38,directed,1
63,20,directed,1
63,29,directed,1
63,36,directed,1
63,200,directed,1
63,201,directed,1
63,28,directed,1
63,35,directed,1
63,179,directed,1
63,32,directed,1
63,180,directed,1
63,70,directed,1
63,41,directed,1
63,48,directed,1
63,181,directed,1
54,32,directed,1
54,29,directed,1
54,202,directed,1
54,50,directed,1
54,28,directed,1
54,52,directed,1
54,203,directed,1
54,56,directed,1
54,20,directed,1
54,193,directed,1
204,205,directed,1
204,28,directed,1
204,32,directed,1
204,177,directed,1
204,161,directed,1
204,206,directed,1
204,162,directed,1
207,81,directed,1
207,32,directed,1
207,143,directed,1
207,208,directed,1
207,209,directed,1
207,210,directed,1
207,211,directed,1
207,212,directed,1
207,213,directed,1
207,56,directed,1
207,38,directed,1
207,214,directed,1
215,14,directed,1
215,62,directed,1
215,21,directed,1
215,20,directed,1
215,127,directed,1
215,216,directed,1
215,217,directed,1
215,59,directed,1
215,44,directed,1
215,218,directed,1
215,219,directed,1
215,220,directed,1
215,12,directed,1
215,25,directed,1
215,16,directed,1
215,137,directed,1
215,221,directed,1
215,17,directed,1
215,28,directed,1
215,125,directed,1
215,122,directed,1
215,222,directed,1
215,223,directed,1
215,19,directed,1
197,224,directed,1
197,32,directed,1
197,36,directed,1
197,20,directed,1
197,35,directed,1
225,28,directed,1
225,112,directed,1
226,205,directed,1
226,162,directed,1
226,32,directed,1
226,177,directed,1
226,94,directed,1
226,161,directed,1
227,228,directed,1
227,20,directed,1
227,138,directed,1
227,229,directed,1
227,28,directed,1
227,36,directed,1
227,52,directed,1
227,112,directed,1
49,29,directed,1
49,40,directed,1
49,41,directed,1
49,28,directed,1
49,36,directed,1
230,100,directed,1
230,183,directed,1
230,118,directed,1
230,231,directed,1
230,232,directed,1
230,99,directed,1
230,233,directed,1
230,234,directed,1
230,235,directed,1
230,236,directed,1
230,237,directed,1
238,239,directed,1
238,240,directed,1
238,28,directed,1
238,29,directed,1
177,90,directed,1
177,178,directed,1
177,89,directed,1
241,38,directed,1
241,36,directed,1
241,35,directed,1
241,31,directed,1
241,154,directed,1
241,32,directed,1
241,46,directed,1
241,33,directed,1
241,34,directed,1
241,155,directed,1
241,242,directed,1
243,43,directed,1
243,44,directed,1
243,28,directed,1
243,32,directed,1
243,48,directed,1
243,244,directed,1
243,245,directed,1
243,33,directed,1
243,34,directed,1
243,45,directed,1
244,32,directed,1
244,20,directed,1
244,246,directed,1
244,143,directed,1
244,38,directed,1
198,224,directed,1
198,32,directed,1
198,46,directed,1
198,52,directed,1
198,175,directed,1
198,20,directed,1
198,35,directed,1
198,36,directed,1
198,38,directed,1
247,248,directed,1
247,118,directed,1
247,249,directed,1
247,4,directed,1
247,6,directed,1
247,7,directed,1
250,67,directed,1
251,252,directed,1
251,45,directed,1
251,32,directed,1
251,28,directed,1
251,253,directed,1
251,171,directed,1
251,20,directed,1
251,38,directed,1
190,254,directed,1
190,255,directed,1
190,256,directed,1
190,161,directed,1
190,29,directed,1
190,257,directed,1
190,36,directed,1
258,35,directed,1
258,48,directed,1
258,32,directed,1
259,31,directed,1
259,32,directed,1
259,33,directed,1
259,34,directed,1
259,20,directed,1
259,35,directed,1
259,36,directed,1
260,247,directed,1
260,7,directed,1
260,191,directed,1
260,2,directed,1
260,67,directed,1
260,261,directed,1
262,33,directed,1
262,32,directed,1
262,143,directed,1
262,263,directed,1
262,28,directed,1
264,263,directed,1
264,33,directed,1
264,34,directed,1
264,20,directed,1
264,35,directed,1
264,32,directed,1
264,36,directed,1
265,99,directed,1
265,191,directed,1
265,29,directed,1
265,2,directed,1
265,25,directed,1
265,266,directed,1
265,76,directed,1
265,22,directed,1
265,18,directed,1
265,20,directed,1
265,28,directed,1
265,41,directed,1
265,267,directed,1
265,268,directed,1
265,269,directed,1
32,38,directed,1
32,29,directed,1
32,143,directed,1
270,32,directed,1
270,48,directed,1
271,114,directed,1
271,28,directed,1
271,29,directed,1
67,146,directed,1
67,145,directed,1
67,193,directed,1
67,272,directed,1
273,2,directed,1
273,9,directed,1
273,192,directed,1
273,117,directed,1
273,118,directed,1
273,182,directed,1
273,6,directed,1
273,184,directed,1
273,119,directed,1
273,186,directed,1
273,193,directed,1
28,52,directed,1
28,274,directed,1
28,99,directed,1
28,275,directed,1
28,269,directed,1
28,112,directed,1
199,224,directed,1
199,52,directed,1
199,32,directed,1
276,161,directed,1
276,90,directed,1
276,277,directed,1
276,278,directed,1
1,132,directed,1
1,266,directed,1
1,2,directed,1
1,29,directed,1
1,75,directed,1
1,201,directed,1
279,79,directed,1
279,32,directed,1
279,29,directed,1
279,48,directed,1
280,281,directed,1
280,282,directed,1
280,20,directed,1
280,283,directed,1
280,284,directed,1
280,285,directed,1
280,6,directed,1
286,117,directed,1
286,182,directed,1
286,287,directed,1
286,9,directed,1
286,73,directed,1
286,74,directed,1
288,44,directed,1
288,32,directed,1
288,45,directed,1
288,34,directed,1
288,48,directed,1
288,51,directed,1
288,38,directed,1
288,52,directed,1
288,20,directed,1
288,35,directed,1
289,114,directed,1
289,177,directed,1
289,28,directed,1
289,29,directed,1
290,291,directed,1
290,292,directed,1
290,132,directed,1
293,1,directed,1
293,2,directed,1
293,184,directed,1
293,6,directed,1
293,185,directed,1
293,186,directed,1
294,20,directed,1
294,187,directed,1
294,254,directed,1
245,31,directed,1
245,143,directed,1
245,32,directed,1
245,33,directed,1
245,34,directed,1
245,35,directed,1
245,36,directed,1
245,244,directed,1
245,20,directed,1
295,118,directed,1
295,231,directed,1
295,296,directed,1
295,182,directed,1
295,62,directed,1
295,122,directed,1
295,274,directed,1
295,297,directed,1
295,298,directed,1
295,6,directed,1
295,299,directed,1
295,235,directed,1
295,300,directed,1
295,301,directed,1
295,302,directed,1
295,112,directed,1
295,237,directed,1
303,9,directed,1
303,10,directed,1
303,225,directed,1
303,202,directed,1
303,11,directed,1
303,304,directed,1
303,26,directed,1
303,16,directed,1
303,179,directed,1
303,13,directed,1
303,15,directed,1
303,25,directed,1
303,22,directed,1
303,18,directed,1
303,23,directed,1
281,1,directed,1
281,305,directed,1
281,101,directed,1
281,2,directed,1
281,306,directed,1
281,307,directed,1
281,285,directed,1
281,20,directed,1
281,36,directed,1
281,308,directed,1
281,309,directed,1
281,249,directed,1
281,201,directed,1
281,200,directed,1
281,310,directed,1
281,311,directed,1
281,6,directed,1
203,28,directed,1
203,32,directed,1
203,50,directed,1
203,86,directed,1
203,56,directed,1
92,32,directed,1
92,48,directed,1
9,10,directed,1
312,117,directed,1
312,182,directed,1
312,313,directed,1
312,41,directed,1
312,28,directed,1
312,77,directed,1
130,43,directed,1
130,44,directed,1
130,45,directed,1
130,28,directed,1
130,32,directed,1
130,131,directed,1
130,53,directed,1
130,34,directed,1
130,20,directed,1
130,35,directed,1
130,48,directed,1
130,36,directed,1
130,52,directed,1
130,38,directed,1
130,80,directed,1
130,129,directed,1
130,314,directed,1
130,315,directed,1
316,118,directed,1
316,191,directed,1
134,6,directed,1
134,185,directed,1
134,186,directed,1
134,16,directed,1
134,28,directed,1
317,31,directed,1
317,32,directed,1
317,131,directed,1
317,33,directed,1
317,34,directed,1
317,38,directed,1
317,20,directed,1
317,35,directed,1
317,36,directed,1
144,31,directed,1
144,143,directed,1
144,32,directed,1
144,33,directed,1
144,34,directed,1
144,20,directed,1
144,35,directed,1
144,258,directed,1
144,38,directed,1
144,36,directed,1
