Source,Target,type,weight
8,9,directed,1
8,1,directed,1
8,10,directed,1
8,3,directed,1
8,11,directed,1
8,7,directed,1
8,12,directed,1
8,13,directed,1
8,14,directed,1
8,15,directed,1
16,17,directed,1
16,18,directed,1
16,19,directed,1
16,20,directed,1
16,21,directed,1
16,22,directed,1
16,7,directed,1
16,23,directed,1
29,30,directed,1
29,20,directed,1
29,31,directed,1
29,28,directed,1
29,32,directed,1
29,33,directed,1
29,34,directed,1
29,35,directed,1
29,36,directed,1
29,37,directed,1
29,38,directed,1
29,298,directed,1
29,15,directed,1
29,39,directed,1
29,40,directed,1
29,41,directed,1
29,43,directed,1
9,63,directed,1
9,2,directed,1
9,10,directed,1
9,3,directed,1
9,7,directed,1
9,12,directed,1
9,13,directed,1
9,64,directed,1
9,14,directed,1
9,15,directed,1
92,93,directed,1
92,28,directed,1
92,39,directed,1
92,20,directed,1
92,15,directed,1
92,50,directed,1
92,34,directed,1
92,41,directed,1
92,33,directed,1
92,40,directed,1
107,62,directed,1
107,9,directed,1
107,108,directed,1
107,63,directed,1
299,291,directed,1
299,292,directed,1
299,283,directed,1
299,33,directed,1
299,71,directed,1
73,299,directed,1
73,72,directed,1
73,292,directed,1
73,289,directed,1
73,41,directed,1
73,71,directed,1
300,48,directed,1
300,47,directed,1
300,301,directed,1
300,22,directed,1
300,20,directed,1
300,302,directed,1
300,15,directed,1
300,50,directed,1
300,51,directed,1
300,34,directed,1
187,48,directed,1
187,28,directed,1
187,47,directed,1
187,22,directed,1
187,51,directed,1
187,110,directed,1
187,41,directed,1
187,20,directed,1
187,15,directed,1
187,50,directed,1
189,108,directed,1
189,2,directed,1
189,190,directed,1
189,3,directed,1
189,72,directed,1
189,7,directed,1
303,45,directed,1
2,91,directed,1
2,21,directed,1
2,3,directed,1
2,15,directed,1
2,10,directed,1
2,38,directed,1
212,170,directed,1
212,40,directed,1
212,28,directed,1
212,50,directed,1
212,34,directed,1
212,213,directed,1
212,15,directed,1
304,233,directed,1
304,24,directed,1
304,1,directed,1
304,305,directed,1
213,28,directed,1
213,15,directed,1
213,40,directed,1
213,41,directed,1
158,149,directed,1
158,21,directed,1
158,17,directed,1
158,7,directed,1
238,45,directed,1
238,15,directed,1
289,283,directed,1
289,73,directed,1
152,153,directed,1
152,48,directed,1
152,47,directed,1
152,28,directed,1
152,154,directed,1
152,306,directed,1
152,307,directed,1
152,51,directed,1
152,20,directed,1
152,22,directed,1
152,110,directed,1
152,15,directed,1
152,50,directed,1
152,34,directed,1
175,299,directed,1
175,4,directed,1
175,297,directed,1
175,174,directed,1
175,71,directed,1
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,6,directed,1
0,7,directed,1
46,47,directed,1
46,48,directed,1
46,36,directed,1
46,28,directed,1
46,49,directed,1
46,22,directed,1
46,15,directed,1
46,298,directed,1
46,50,directed,1
46,51,directed,1
46,34,directed,1
46,52,directed,1
46,20,directed,1
46,53,directed,1
46,54,directed,1
46,55,directed,1
83,48,directed,1
83,36,directed,1
83,28,directed,1
83,40,directed,1
83,51,directed,1
83,84,directed,1
83,22,directed,1
83,47,directed,1
308,276,directed,1
308,20,directed,1
308,43,directed,1
308,48,directed,1
308,23,directed,1
94,76,directed,1
94,20,directed,1
94,95,directed,1
94,96,directed,1
94,97,directed,1
94,98,directed,1
94,99,directed,1
98,309,directed,1
243,170,directed,1
243,28,directed,1
243,49,directed,1
243,41,directed,1
243,15,directed,1
243,50,directed,1
243,34,directed,1
109,48,directed,1
109,47,directed,1
109,36,directed,1
109,28,directed,1
109,39,directed,1
109,82,directed,1
109,51,directed,1
109,32,directed,1
109,31,directed,1
109,33,directed,1
109,110,directed,1
109,20,directed,1
109,29,directed,1
109,22,directed,1
109,35,directed,1
109,15,directed,1
109,298,directed,1
109,50,directed,1
109,41,directed,1
99,309,directed,1
62,9,directed,1
62,108,directed,1
62,63,directed,1
62,26,directed,1
62,148,directed,1
62,158,directed,1
62,16,directed,1
62,242,directed,1
62,159,directed,1
62,8,directed,1
62,160,directed,1
62,161,directed,1
62,162,directed,1
62,163,directed,1
62,56,directed,1
62,164,directed,1
62,7,directed,1
62,58,directed,1
62,1,directed,1
182,183,directed,1
182,11,directed,1
84,170,directed,1
84,15,directed,1
84,50,directed,1
84,40,directed,1
84,28,directed,1
84,41,directed,1
84,34,directed,1
108,192,directed,1
108,193,directed,1
108,194,directed,1
108,15,directed,1
196,197,directed,1
196,198,directed,1
196,199,directed,1
196,200,directed,1
196,201,directed,1
292,284,directed,1
292,71,directed,1
217,101,directed,1
217,11,directed,1
217,62,directed,1
222,170,directed,1
222,15,directed,1
222,50,directed,1
222,28,directed,1
222,34,directed,1
223,21,directed,1
223,11,directed,1
223,224,directed,1
223,18,directed,1
223,15,directed,1
225,40,directed,1
225,15,directed,1
225,41,directed,1
239,170,directed,1
239,28,directed,1
239,50,directed,1
239,34,directed,1
239,225,directed,1
239,15,directed,1
239,41,directed,1
160,9,directed,1
160,108,directed,1
160,190,directed,1
