Source,Target,type,weight
8,9,directed,1
8,1,directed,1
8,10,directed,1
8,3,directed,1
8,11,directed,1
8,7,directed,1
8,15,directed,1
29,28,directed,1
29,33,directed,1
29,30,directed,1
29,20,directed,1
29,31,directed,1
29,32,directed,1
29,35,directed,1
29,15,directed,1
29,34,directed,1
29,310,directed,1
29,36,directed,1
29,37,directed,1
29,38,directed,1
29,298,directed,1
29,39,directed,1
29,40,directed,1
29,41,directed,1
29,43,directed,1
9,63,directed,1
9,2,directed,1
9,10,directed,1
9,3,directed,1
9,7,directed,1
9,13,directed,1
9,64,directed,1
9,15,directed,1
10,67,directed,1
10,68,directed,1
10,69,directed,1
226,41,directed,1
226,33,directed,1
226,71,directed,1
226,34,directed,1
226,207,directed,1
226,28,directed,1
226,208,directed,1
226,64,directed,1
226,38,directed,1
226,116,directed,1
226,51,directed,1
85,86,directed,1
85,20,directed,1
85,28,directed,1
85,41,directed,1
85,270,directed,1
85,278,directed,1
85,279,directed,1
85,269,directed,1
85,314,directed,1
85,315,directed,1
85,280,directed,1
267,211,directed,1
267,178,directed,1
267,36,directed,1
267,33,directed,1
92,93,directed,1
92,28,directed,1
92,39,directed,1
92,20,directed,1
92,15,directed,1
92,50,directed,1
92,34,directed,1
92,41,directed,1
92,33,directed,1
92,40,directed,1
107,62,directed,1
107,9,directed,1
107,108,directed,1
107,63,directed,1
236,197,directed,1
236,33,directed,1
236,36,directed,1
236,237,directed,1
236,41,directed,1
299,291,directed,1
299,292,directed,1
299,283,directed,1
299,33,directed,1
299,71,directed,1
73,299,directed,1
73,72,directed,1
73,292,directed,1
73,289,directed,1
73,41,directed,1
73,71,directed,1
165,166,directed,1
165,167,directed,1
165,36,directed,1
165,114,directed,1
165,115,directed,1
165,116,directed,1
165,51,directed,1
165,168,directed,1
300,48,directed,1
300,47,directed,1
300,301,directed,1
300,22,directed,1
300,20,directed,1
300,302,directed,1
300,15,directed,1
300,50,directed,1
300,51,directed,1
300,34,directed,1
287,8,directed,1
287,3,directed,1
287,11,directed,1
287,7,directed,1
187,48,directed,1
187,28,directed,1
187,47,directed,1
187,22,directed,1
187,51,directed,1
187,110,directed,1
187,41,directed,1
187,20,directed,1
187,15,directed,1
187,50,directed,1
189,108,directed,1
189,2,directed,1
189,190,directed,1
189,3,directed,1
189,72,directed,1
189,7,directed,1
210,211,directed,1
210,36,directed,1
210,33,directed,1
212,170,directed,1
212,40,directed,1
212,28,directed,1
212,50,directed,1
212,34,directed,1
212,213,directed,1
212,15,directed,1
78,36,directed,1
78,214,directed,1
78,215,directed,1
78,96,directed,1
78,216,directed,1
304,233,directed,1
304,24,directed,1
304,1,directed,1
304,305,directed,1
213,28,directed,1
213,15,directed,1
213,40,directed,1
213,41,directed,1
158,149,directed,1
158,21,directed,1
158,17,directed,1
158,7,directed,1
316,153,directed,1
316,317,directed,1
316,47,directed,1
316,306,directed,1
316,20,directed,1
316,51,directed,1
316,22,directed,1
316,110,directed,1
316,318,directed,1
316,15,directed,1
316,50,directed,1
316,307,directed,1
316,28,directed,1
316,34,directed,1
310,36,directed,1
310,34,directed,1
310,37,directed,1
310,38,directed,1
35,36,directed,1
206,207,directed,1
206,33,directed,1
206,208,directed,1
206,36,directed,1
53,46,directed,1
53,49,directed,1
53,28,directed,1
53,36,directed,1
53,37,directed,1
301,28,directed,1
301,51,directed,1
301,20,directed,1
2,91,directed,1
2,21,directed,1
2,3,directed,1
2,15,directed,1
2,10,directed,1
2,38,directed,1
172,173,directed,1
172,36,directed,1
172,116,directed,1
172,19,directed,1
172,34,directed,1
172,115,directed,1
86,20,directed,1
175,299,directed,1
175,4,directed,1
175,297,directed,1
175,174,directed,1
175,71,directed,1
191,101,directed,1
191,11,directed,1
191,62,directed,1
296,41,directed,1
296,33,directed,1
296,258,directed,1
296,272,directed,1
296,38,directed,1
268,41,directed,1
268,34,directed,1
268,50,directed,1
268,170,directed,1
268,255,directed,1
268,28,directed,1
268,39,directed,1
268,250,directed,1
268,40,directed,1
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,6,directed,1
0,7,directed,1
46,47,directed,1
46,48,directed,1
46,36,directed,1
46,28,directed,1
46,49,directed,1
46,22,directed,1
46,15,directed,1
46,298,directed,1
46,50,directed,1
46,51,directed,1
46,34,directed,1
46,52,directed,1
46,20,directed,1
46,53,directed,1
46,54,directed,1
46,55,directed,1
24,25,directed,1
24,26,directed,1
24,7,directed,1
24,1,directed,1
258,271,directed,1
258,110,directed,1
258,48,directed,1
258,33,directed,1
258,41,directed,1
258,272,directed,1
258,273,directed,1
258,106,directed,1
258,101,directed,1
258,194,directed,1
258,76,directed,1
258,11,directed,1
319,273,directed,1
71,64,directed,1
71,34,directed,1
281,20,directed,1
281,45,directed,1
83,48,directed,1
83,36,directed,1
83,28,directed,1
83,40,directed,1
83,51,directed,1
83,84,directed,1
83,22,directed,1
83,47,directed,1
308,276,directed,1
308,20,directed,1
308,43,directed,1
308,48,directed,1
308,23,directed,1
219,211,directed,1
