Source,Target,type,weight
269,270,directed,1
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,6,directed,1
0,7,directed,1
8,9,directed,1
8,1,directed,1
8,10,directed,1
8,3,directed,1
8,11,directed,1
8,7,directed,1
8,12,directed,1
8,13,directed,1
8,14,directed,1
8,15,directed,1
16,17,directed,1
16,18,directed,1
16,19,directed,1
16,20,directed,1
16,21,directed,1
16,22,directed,1
16,23,directed,1
24,25,directed,1
24,26,directed,1
24,7,directed,1
24,1,directed,1
258,271,directed,1
258,110,directed,1
258,48,directed,1
258,33,directed,1
258,41,directed,1
258,272,directed,1
258,273,directed,1
258,106,directed,1
258,101,directed,1
258,194,directed,1
258,76,directed,1
258,11,directed,1
274,22,directed,1
274,23,directed,1
44,45,directed,1
275,276,directed,1
275,45,directed,1
60,20,directed,1
60,45,directed,1
61,62,directed,1
61,11,directed,1
61,18,directed,1
9,63,directed,1
9,2,directed,1
9,10,directed,1
9,3,directed,1
9,7,directed,1
9,12,directed,1
9,13,directed,1
9,64,directed,1
9,14,directed,1
9,15,directed,1
74,75,directed,1
74,76,directed,1
74,20,directed,1
74,77,directed,1
74,78,directed,1
74,79,directed,1
74,43,directed,1
74,80,directed,1
74,81,directed,1
277,48,directed,1
277,23,directed,1
85,86,directed,1
85,20,directed,1
85,28,directed,1
85,278,directed,1
85,279,directed,1
85,269,directed,1
85,280,directed,1
85,41,directed,1
281,45,directed,1
100,101,directed,1
100,102,directed,1
100,103,directed,1
100,11,directed,1
100,62,directed,1
107,62,directed,1
107,9,directed,1
107,108,directed,1
107,63,directed,1
282,106,directed,1
123,124,directed,1
123,11,directed,1
123,125,directed,1
123,126,directed,1
123,127,directed,1
123,128,directed,1
123,129,directed,1
123,130,directed,1
133,0,directed,1
133,26,directed,1
133,127,directed,1
133,128,directed,1
133,7,directed,1
133,134,directed,1
133,1,directed,1
133,135,directed,1
133,136,directed,1
133,18,directed,1
133,11,directed,1
133,137,directed,1
133,138,directed,1
133,62,directed,1
133,139,directed,1
133,140,directed,1
133,141,directed,1
133,142,directed,1
133,143,directed,1
133,144,directed,1
133,145,directed,1
133,146,directed,1
133,57,directed,1
133,125,directed,1
283,284,directed,1
150,3,directed,1
150,26,directed,1
150,7,directed,1
150,57,directed,1
150,151,directed,1
150,58,directed,1
150,59,directed,1
152,153,directed,1
152,48,directed,1
152,28,directed,1
152,154,directed,1
152,22,directed,1
152,47,directed,1
152,51,directed,1
152,15,directed,1
152,50,directed,1
152,34,directed,1
62,9,directed,1
62,108,directed,1
62,63,directed,1
62,26,directed,1
62,148,directed,1
62,158,directed,1
62,159,directed,1
62,8,directed,1
62,160,directed,1
62,161,directed,1
62,162,directed,1
62,163,directed,1
62,56,directed,1
62,164,directed,1
62,7,directed,1
62,58,directed,1
62,1,directed,1
285,45,directed,1
91,26,directed,1
91,3,directed,1
91,33,directed,1
286,258,directed,1
287,8,directed,1
287,11,directed,1
287,7,directed,1
288,33,directed,1
288,41,directed,1
288,116,directed,1
288,115,directed,1
171,33,directed,1
279,270,directed,1
189,108,directed,1
189,2,directed,1
189,190,directed,1
189,3,directed,1
189,72,directed,1
189,7,directed,1
191,101,directed,1
191,11,directed,1
191,62,directed,1
278,270,directed,1
202,31,directed,1
202,43,directed,1
209,10,directed,1
217,101,directed,1
217,11,directed,1
217,62,directed,1
227,48,directed,1
227,28,directed,1
227,39,directed,1
227,228,directed,1
227,82,directed,1
227,229,directed,1
227,22,directed,1
227,51,directed,1
227,31,directed,1
227,47,directed,1
227,20,directed,1
227,35,directed,1
227,30,directed,1
227,230,directed,1
227,36,directed,1
227,38,directed,1
227,37,directed,1
227,122,directed,1
227,50,directed,1
227,34,directed,1
227,41,directed,1
162,231,directed,1
162,232,directed,1
162,233,directed,1
162,234,directed,1
162,7,directed,1
162,23,directed,1
26,3,directed,1
26,58,directed,1
271,51,directed,1
271,262,directed,1
241,26,directed,1
289,283,directed,1
289,290,directed,1
244,26,directed,1
244,7,directed,1
244,58,directed,1
244,59,directed,1
153,20,directed,1
153,28,directed,1
153,171,directed,1
153,38,directed,1
153,37,directed,1
245,26,directed,1
245,8,directed,1
245,160,directed,1
245,148,directed,1
245,158,directed,1
245,9,directed,1
245,108,directed,1
245,63,directed,1
245,1,directed,1
73,291,directed,1
73,72,directed,1
73,41,directed,1
73,292,directed,1
73,289,directed,1
73,71,directed,1
73,290,directed,1
292,284,directed,1
292,71,directed,1
154,28,directed,1
154,33,directed,1
154,51,directed,1
154,36,directed,1
154,20,directed,1
293,294,directed,1
293,295,directed,1
293,33,directed,1
293,51,directed,1
293,276,directed,1
293,20,directed,1
174,283,directed,1
174,290,directed,1
280,270,directed,1
248,152,directed,1
248,45,directed,1
251,26,directed,1
251,11,directed,1
251,18,directed,1
251,3,directed,1
251,106,directed,1
160,9,directed,1
160,108,directed,1
160,190,directed,1
160,10,directed,1
160,3,directed,1
160,7,directed,1
160,12,directed,1
160,13,directed,1
160,14,directed,1
160,15,directed,1
247,45,directed,1
254,40,directed,1
254,170,directed,1
254,255,directed,1
254,28,directed,1
254,50,directed,1
254,250,directed,1
254,39,directed,1
254,34,directed,1
254,41,directed,1
254,42,directed,1
254,15,directed,1
295,51,directed,1
257,50,directed,1
257,51,directed,1
257,41,directed,1
257,258,directed,1
257,28,directed,1
259,260,directed,1
259,149,directed,1
259,183,directed,1
259,18,directed,1
296,41,directed,1
296,33,directed,1
296,258,directed,1
296,272,directed,1
296,38,directed,1
297,292,directed,1
175,291,directed,1
175,4,directed,1
175,297,directed,1
175,174,directed,1
175,71,directed,1
175,290,directed,1
261,48,directed,1
261,23,directed,1
261,262,directed,1
263,10,directed,1
263,96,directed,1
263,36,directed,1
263,264,directed,1
263,11,directed,1
263,265,directed,1
263,266,directed,1
290,291,directed,1
290,292,directed,1
290,283,directed,1
290,33,directed,1
