Source,Target,type,weight
212,199,directed,1
212,2,directed,1
212,8,directed,1
212,201,directed,1
212,213,directed,1
212,28,directed,1
212,16,directed,1
212,193,directed,1
212,7,directed,1
212,10,directed,1
212,214,directed,1
212,23,directed,1
212,24,directed,1
177,178,directed,1
177,176,directed,1
177,179,directed,1
177,180,directed,1
177,24,directed,1
177,181,directed,1
216,1,directed,1
216,2,directed,1
216,202,directed,1
216,8,directed,1
216,212,directed,1
216,198,directed,1
216,11,directed,1
216,7,directed,1
216,199,directed,1
200,202,directed,1
200,2,directed,1
200,42,directed,1
200,8,directed,1
227,198,directed,1
227,46,directed,1
180,184,directed,1
180,177,directed,1
244,242,directed,1
198,26,directed,1
198,199,directed,1
198,10,directed,1
198,200,directed,1
198,11,directed,1
198,8,directed,1
198,7,directed,1
198,96,directed,1
198,201,directed,1
198,28,directed,1
198,16,directed,1
198,202,directed,1
198,2,directed,1
198,23,directed,1
185,186,directed,1
185,11,directed,1
185,101,directed,1
185,1,directed,1
185,30,directed,1
