Source,Target,type,weight
245,119,directed,1
245,65,directed,1
187,178,directed,1
187,188,directed,1
187,189,directed,1
187,190,directed,1
187,181,directed,1
191,53,directed,1
191,33,directed,1
191,50,directed,1
191,11,directed,1
191,37,directed,1
191,7,directed,1
191,54,directed,1
191,30,directed,1
47,48,directed,1
47,49,directed,1
47,50,directed,1
47,19,directed,1
47,51,directed,1
47,44,directed,1
47,52,directed,1
47,8,directed,1
47,28,directed,1
192,1,directed,1
192,30,directed,1
193,10,directed,1
193,19,directed,1
193,2,directed,1
193,21,directed,1
57,58,directed,1
57,59,directed,1
57,2,directed,1
57,16,directed,1
57,23,directed,1
57,60,directed,1
57,28,directed,1
61,62,directed,1
61,63,directed,1
61,64,directed,1
61,65,directed,1
61,38,directed,1
61,54,directed,1
61,28,directed,1
194,46,directed,1
189,179,directed,1
141,58,directed,1
141,2,directed,1
141,16,directed,1
141,23,directed,1
141,142,directed,1
141,28,directed,1
141,24,directed,1
99,48,directed,1
99,19,directed,1
99,52,directed,1
99,50,directed,1
99,23,directed,1
99,44,directed,1
100,16,directed,1
100,8,directed,1
100,2,directed,1
105,103,directed,1
105,2,directed,1
105,104,directed,1
105,19,directed,1
105,21,directed,1
106,62,directed,1
106,107,directed,1
106,108,directed,1
106,64,directed,1
106,65,directed,1
106,54,directed,1
106,28,directed,1
195,1,directed,1
195,10,directed,1
195,196,directed,1
195,7,directed,1
195,11,directed,1
195,197,directed,1
195,28,directed,1
195,16,directed,1
195,8,directed,1
195,23,directed,1
109,58,directed,1
109,2,directed,1
109,104,directed,1
109,24,directed,1
109,28,directed,1
109,16,directed,1
109,23,directed,1
246,123,directed,1
246,38,directed,1
246,79,directed,1
247,24,directed,1
247,42,directed,1
247,238,directed,1
247,240,directed,1
247,20,directed,1
70,63,directed,1
70,118,directed,1
70,65,directed,1
70,188,directed,1
70,248,directed,1
70,54,directed,1
166,103,directed,1
203,114,directed,1
203,117,directed,1
203,2,directed,1
203,115,directed,1
203,11,directed,1
204,46,directed,1
128,1,directed,1
128,10,directed,1
128,19,directed,1
128,2,directed,1
128,8,directed,1
128,129,directed,1
128,7,directed,1
128,130,directed,1
128,131,directed,1
249,250,directed,1
249,251,directed,1
249,42,directed,1
249,8,directed,1
249,186,directed,1
249,11,directed,1
62,146,directed,1
62,118,directed,1
62,64,directed,1
62,65,directed,1
62,54,directed,1
62,67,directed,1
62,147,directed,1
62,28,directed,1
252,79,directed,1
252,38,directed,1
252,33,directed,1
253,114,directed,1
253,11,directed,1
92,28,directed,1
92,16,directed,1
92,2,directed,1
92,154,directed,1
92,23,directed,1
254,239,directed,1
254,238,directed,1
225,118,directed,1
225,65,directed,1
225,88,directed,1
225,54,directed,1
225,55,directed,1
225,56,directed,1
113,114,directed,1
113,19,directed,1
113,2,directed,1
113,115,directed,1
113,11,directed,1
113,116,directed,1
113,117,directed,1
95,42,directed,1
95,21,directed,1
95,20,directed,1
95,19,directed,1
95,23,directed,1
175,107,directed,1
175,118,directed,1
175,108,directed,1
175,65,directed,1
175,176,directed,1
175,54,directed,1
49,16,directed,1
49,7,directed,1
49,1,directed,1
49,42,directed,1
255,7,directed,1
255,30,directed,1
120,19,directed,1
120,2,directed,1
120,8,directed,1
120,210,directed,1
120,24,directed,1
120,101,directed,1
256,71,directed,1
256,38,directed,1
256,33,directed,1
256,65,directed,1
256,242,directed,1
223,257,directed,1
223,258,directed,1
223,259,directed,1
223,260,directed,1
223,54,directed,1
223,30,directed,1
211,24,directed,1
211,23,directed,1
211,16,directed,1
211,58,directed,1
211,91,directed,1
211,2,directed,1
211,3,directed,1
211,92,directed,1
211,59,directed,1
261,123,directed,1
261,38,directed,1
261,79,directed,1
103,10,directed,1
103,1,directed,1
103,19,directed,1
103,2,directed,1
103,104,directed,1
103,7,directed,1
103,28,directed,1
103,210,directed,1
103,16,directed,1
103,8,directed,1
103,23,directed,1
103,120,directed,1
103,11,directed,1
103,102,directed,1
103,105,directed,1
103,166,directed,1
262,79,directed,1
262,62,directed,1
