Source,Target,type,weight
0,1,directed,1
2,3,directed,1
2,4,directed,1
2,5,directed,1
2,6,directed,1
7,4,directed,1
7,8,directed,1
7,9,directed,1
7,6,directed,1
7,10,directed,1
11,12,directed,1
11,13,directed,1
11,14,directed,1
11,4,directed,1
11,15,directed,1
16,17,directed,1
16,18,directed,1
16,4,directed,1
19,4,directed,1
20,21,directed,1
20,22,directed,1
20,4,directed,1
20,23,directed,1
20,24,directed,1
20,25,directed,1
20,26,directed,1
20,27,directed,1
28,29,directed,1
28,30,directed,1
28,31,directed,1
28,4,directed,1
28,5,directed,1
28,32,directed,1
28,33,directed,1
28,34,directed,1
28,6,directed,1
28,35,directed,1
28,27,directed,1
28,15,directed,1
28,36,directed,1
28,37,directed,1
28,38,directed,1
28,39,directed,1
28,40,directed,1
41,42,directed,1
41,25,directed,1
41,9,directed,1
41,6,directed,1
41,43,directed,1
41,44,directed,1
41,45,directed,1
41,22,directed,1
41,30,directed,1
41,46,directed,1
41,47,directed,1
41,48,directed,1
41,49,directed,1
41,50,directed,1
41,51,directed,1
41,52,directed,1
41,53,directed,1
41,54,directed,1
41,4,directed,1
41,8,directed,1
41,55,directed,1
41,56,directed,1
41,57,directed,1
41,58,directed,1
59,60,directed,1
59,1,directed,1
38,28,directed,1
38,32,directed,1
38,5,directed,1
38,4,directed,1
38,13,directed,1
43,30,directed,1
43,4,directed,1
43,5,directed,1
43,31,directed,1
43,34,directed,1
43,6,directed,1
43,35,directed,1
43,27,directed,1
43,37,directed,1
43,15,directed,1
61,62,directed,1
4,63,directed,1
4,64,directed,1
4,65,directed,1
4,66,directed,1
4,67,directed,1
68,69,directed,1
68,70,directed,1
68,71,directed,1
68,51,directed,1
68,4,directed,1
72,29,directed,1
72,30,directed,1
72,4,directed,1
72,5,directed,1
72,73,directed,1
72,27,directed,1
72,74,directed,1
72,34,directed,1
72,31,directed,1
75,4,directed,1
75,15,directed,1
75,13,directed,1
75,14,directed,1
76,77,directed,1
76,78,directed,1
76,67,directed,1
76,68,directed,1
76,79,directed,1
76,80,directed,1
76,81,directed,1
76,42,directed,1
76,25,directed,1
76,69,directed,1
76,82,directed,1
83,68,directed,1
83,67,directed,1
83,84,directed,1
83,81,directed,1
83,34,directed,1
83,26,directed,1
83,85,directed,1
83,79,directed,1
83,69,directed,1
86,29,directed,1
86,30,directed,1
86,31,directed,1
86,4,directed,1
86,5,directed,1
86,27,directed,1
86,87,directed,1
86,34,directed,1
86,88,directed,1
86,89,directed,1
90,91,directed,1
90,92,directed,1
93,91,directed,1
36,4,directed,1
36,5,directed,1
36,27,directed,1
36,33,directed,1
36,94,directed,1
36,92,directed,1
95,52,directed,1
95,96,directed,1
95,97,directed,1
95,30,directed,1
95,4,directed,1
95,23,directed,1
95,24,directed,1
95,25,directed,1
95,27,directed,1
98,99,directed,1
98,31,directed,1
