Source,Target,type,weight
187,178,directed,1
187,188,directed,1
187,189,directed,1
187,190,directed,1
187,181,directed,1
191,53,directed,1
191,33,directed,1
191,50,directed,1
191,11,directed,1
191,37,directed,1
191,7,directed,1
191,54,directed,1
191,30,directed,1
192,1,directed,1
192,30,directed,1
193,10,directed,1
193,19,directed,1
193,2,directed,1
193,21,directed,1
57,58,directed,1
57,59,directed,1
57,2,directed,1
57,16,directed,1
57,23,directed,1
57,60,directed,1
57,28,directed,1
194,46,directed,1
141,58,directed,1
141,2,directed,1
141,16,directed,1
141,23,directed,1
141,142,directed,1
141,28,directed,1
141,24,directed,1
100,16,directed,1
100,8,directed,1
100,2,directed,1
105,103,directed,1
105,2,directed,1
105,104,directed,1
105,19,directed,1
105,21,directed,1
195,1,directed,1
195,10,directed,1
195,196,directed,1
195,7,directed,1
195,11,directed,1
195,197,directed,1
195,28,directed,1
195,16,directed,1
195,8,directed,1
195,23,directed,1
109,58,directed,1
109,2,directed,1
109,104,directed,1
109,24,directed,1
109,28,directed,1
109,16,directed,1
109,23,directed,1
198,26,directed,1
198,199,directed,1
198,10,directed,1
198,200,directed,1
198,11,directed,1
198,8,directed,1
198,7,directed,1
198,96,directed,1
198,201,directed,1
198,28,directed,1
198,16,directed,1
198,202,directed,1
198,2,directed,1
198,23,directed,1
2,42,directed,1
2,59,directed,1
166,103,directed,1
203,114,directed,1
203,117,directed,1
203,2,directed,1
203,115,directed,1
203,11,directed,1
204,46,directed,1
154,59,directed,1
154,181,directed,1
154,205,directed,1
154,206,directed,1
154,207,directed,1
154,208,directed,1
154,2,directed,1
128,1,directed,1
128,10,directed,1
128,19,directed,1
128,2,directed,1
128,8,directed,1
128,129,directed,1
128,7,directed,1
128,130,directed,1
128,131,directed,1
60,2,directed,1
60,28,directed,1
60,59,directed,1
60,24,directed,1
179,209,directed,1
179,181,directed,1
92,28,directed,1
92,16,directed,1
92,2,directed,1
92,154,directed,1
92,23,directed,1
113,114,directed,1
113,19,directed,1
113,2,directed,1
113,115,directed,1
113,11,directed,1
113,116,directed,1
113,117,directed,1
175,107,directed,1
175,118,directed,1
175,108,directed,1
175,65,directed,1
175,176,directed,1
175,54,directed,1
49,16,directed,1
49,7,directed,1
49,1,directed,1
49,42,directed,1
120,19,directed,1
120,2,directed,1
120,8,directed,1
120,210,directed,1
120,24,directed,1
120,101,directed,1
184,209,directed,1
211,24,directed,1
211,23,directed,1
211,16,directed,1
211,58,directed,1
211,91,directed,1
211,2,directed,1
211,3,directed,1
211,92,directed,1
211,59,directed,1
103,10,directed,1
103,1,directed,1
103,19,directed,1
103,2,directed,1
103,104,directed,1
103,7,directed,1
103,28,directed,1
103,210,directed,1
103,16,directed,1
103,8,directed,1
103,23,directed,1
103,120,directed,1
103,11,directed,1
103,102,directed,1
103,105,directed,1
103,166,directed,1
0,1,directed,1
0,11,directed,1
0,9,directed,1
0,101,directed,1
0,30,directed,1
90,3,directed,1
90,30,directed,1
90,58,directed,1
90,91,directed,1
90,2,directed,1
90,16,directed,1
90,24,directed,1
90,28,directed,1
90,92,directed,1
90,59,directed,1
199,2,directed,1
199,201,directed,1
29,1,directed,1
29,30,directed,1
29,31,directed,1
212,199,directed,1
212,2,directed,1
212,8,directed,1
212,201,directed,1
212,213,directed,1
212,28,directed,1
212,16,directed,1
212,193,directed,1
212,7,directed,1
212,10,directed,1
212,214,directed,1
212,23,directed,1
212,24,directed,1
178,215,directed,1
178,179,directed,1
178,184,directed,1
178,42,directed,1
178,181,directed,1
177,178,directed,1
177,176,directed,1
177,179,directed,1
177,180,directed,1
177,24,directed,1
177,181,directed,1
69,38,directed,1
69,77,directed,1
69,74,directed,1
69,78,directed,1
69,79,directed,1
69,80,directed,1
69,72,directed,1
69,73,directed,1
69,81,directed,1
69,82,directed,1
69,83,directed,1
69,84,directed,1
69,85,directed,1
69,86,directed,1
69,87,directed,1
69,88,directed,1
69,75,directed,1
69,76,directed,1
69,33,directed,1
69,89,directed,1
94,1,directed,1
94,10,directed,1
94,19,directed,1
94,2,directed,1
94,3,directed,1
94,5,directed,1
94,8,directed,1
94,95,directed,1
94,9,directed,1
94,42,directed,1
94,96,directed,1
94,11,directed,1
94,14,directed,1
94,7,directed,1
94,15,directed,1
94,28,directed,1
94,210,directed,1
94,16,directed,1
94,24,directed,1
97,1,directed,1
97,19,directed,1
97,2,directed,1
97,59,directed,1
97,8,directed,1
97,98,directed,1
97,7,directed,1
97,10,directed,1
216,1,directed,1
216,2,directed,1
216,202,directed,1
216,8,directed,1
216,212,directed,1
216,198,directed,1
216,11,directed,1
216,7,directed,1
216,199,directed,1
200,202,directed,1
200,2,directed,1
200,42,directed,1
200,8,directed,1
14,2,directed,1
14,42,directed,1
14,17,directed,1
14,11,directed,1
14,9,directed,1
14,95,directed,1
14,15,directed,1
14,28,directed,1
14,23,directed,1
14,217,directed,1
14,19,directed,1
14,21,directed,1
14,20,directed,1
14,210,directed,1
14,3,directed,1
14,59,directed,1
14,24,directed,1
14,101,directed,1
102,103,directed,1
102,104,directed,1
102,2,directed,1
102,19,directed,1
102,21,directed,1
131,153,directed,1
131,11,directed,1
131,2,directed,1
129,153,directed,1
129,2,directed,1
79,62,directed,1
79,107,directed,1
79,146,directed,1
79,71,directed,1
79,218,directed,1
79,219,directed,1
79,191,directed,1
79,220,directed,1
79,221,directed,1
79,61,directed,1
79,106,directed,1
79,222,directed,1
79,223,directed,1
79,224,directed,1
79,225,directed,1
79,226,directed,1
79,54,directed,1
79,55,directed,1
79,63,directed,1
196,2,directed,1
196,8,directed,1
196,11,directed,1
227,198,directed,1
227,46,directed,1
180,184,directed,1
180,177,directed,1
228,11,directed,1
228,2,directed,1
229,230,directed,1
229,11,directed,1
229,2,directed,1
229,231,directed,1
229,232,directed,1
229,233,directed,1
229,234,directed,1
229,24,directed,1
4,2,directed,1
4,8,directed,1
3,24,directed,1
3,2,directed,1
3,93,directed,1
3,59,directed,1
3,42,directed,1
3,18,directed,1
235,202,directed,1
235,46,directed,1
143,58,directed,1
143,28,directed,1
143,16,directed,1
143,2,directed,1
143,23,directed,1
5,19,directed,1
5,8,directed,1
5,2,directed,1
5,9,directed,1
5,20,directed,1
151,1,directed,1
151,2,directed,1
151,10,directed,1
151,7,directed,1
151,8,directed,1
151,96,directed,1
151,24,directed,1
151,11,directed,1
151,28,directed,1
151,16,directed,1
130,153,directed,1
130,2,directed,1
130,3,directed,1
130,11,directed,1
130,28,directed,1
130,16,directed,1
130,23,directed,1
130,24,directed,1
130,42,directed,1
130,59,directed,1
201,202,directed,1
201,2,directed,1
201,42,directed,1
201,8,directed,1
201,11,directed,1
190,184,directed,1
190,187,directed,1
236,24,directed,1
236,42,directed,1
236,181,directed,1
236,23,directed,1
236,135,directed,1
236,2,directed,1
236,136,directed,1
236,147,directed,1
236,20,directed,1
236,52,directed,1
236,8,directed,1
214,2,directed,1
214,213,directed,1
237,16,directed,1
237,8,directed,1
237,24,directed,1
237,238,directed,1
237,2,directed,1
213,59,directed,1
238,239,directed,1
238,96,directed,1
238,1,directed,1
238,42,directed,1
238,24,directed,1
238,240,directed,1
238,241,directed,1
