Source,Target,type,weight
352,46,directed,1
424,425,directed,1
424,19,directed,1
424,2,directed,1
424,231,directed,1
424,232,directed,1
424,233,directed,1
424,426,directed,1
424,24,directed,1
424,427,directed,1
424,428,directed,1
424,234,directed,1
40,43,directed,1
40,41,directed,1
40,42,directed,1
40,44,directed,1
40,24,directed,1
40,429,directed,1
40,19,directed,1
310,1,directed,1
310,19,directed,1
310,2,directed,1
310,10,directed,1
310,7,directed,1
310,16,directed,1
310,8,directed,1
310,11,directed,1
310,23,directed,1
47,48,directed,1
47,49,directed,1
47,19,directed,1
47,51,directed,1
47,44,directed,1
47,52,directed,1
47,50,directed,1
47,8,directed,1
53,54,directed,1
53,55,directed,1
53,56,directed,1
53,313,directed,1
53,19,directed,1
19,11,directed,1
19,72,directed,1
19,38,directed,1
19,157,directed,1
19,158,directed,1
19,33,directed,1
387,41,directed,1
387,40,directed,1
430,242,directed,1
99,48,directed,1
99,19,directed,1
99,52,directed,1
99,51,directed,1
99,50,directed,1
99,23,directed,1
99,44,directed,1
99,8,directed,1
105,103,directed,1
105,2,directed,1
105,104,directed,1
105,19,directed,1
105,21,directed,1
302,288,directed,1
302,286,directed,1
302,20,directed,1
302,19,directed,1
302,18,directed,1
429,19,directed,1
429,42,directed,1
431,432,directed,1
431,2,directed,1
431,59,directed,1
431,433,directed,1
431,19,directed,1
354,43,directed,1
309,223,directed,1
309,52,directed,1
309,139,directed,1
309,35,directed,1
309,310,directed,1
309,311,directed,1
309,0,directed,1
309,49,directed,1
309,1,directed,1
309,257,directed,1
309,312,directed,1
309,156,directed,1
309,314,directed,1
309,291,directed,1
309,313,directed,1
309,160,directed,1
309,315,directed,1
309,316,directed,1
309,19,directed,1
309,138,directed,1
309,164,directed,1
309,112,directed,1
309,355,directed,1
309,317,directed,1
9,19,directed,1
356,357,directed,1
356,1,directed,1
356,19,directed,1
356,2,directed,1
356,8,directed,1
356,60,directed,1
356,57,directed,1
356,432,directed,1
356,7,directed,1
356,10,directed,1
353,242,directed,1
128,357,directed,1
128,1,directed,1
128,10,directed,1
128,19,directed,1
128,2,directed,1
128,8,directed,1
128,129,directed,1
128,7,directed,1
128,130,directed,1
128,131,directed,1
320,38,directed,1
320,321,directed,1
320,42,directed,1
320,65,directed,1
320,291,directed,1
320,293,directed,1
320,322,directed,1
320,305,directed,1
320,35,directed,1
320,19,directed,1
320,20,directed,1
320,323,directed,1
320,324,directed,1
320,158,directed,1
148,145,directed,1
148,149,directed,1
148,19,directed,1
152,145,directed,1
152,19,directed,1
152,42,directed,1
358,199,directed,1
358,19,directed,1
358,2,directed,1
358,35,directed,1
95,42,directed,1
95,21,directed,1
95,20,directed,1
95,19,directed,1
95,23,directed,1
434,19,directed,1
434,2,directed,1
434,9,directed,1
434,427,directed,1
434,435,directed,1
394,52,directed,1
394,395,directed,1
394,387,directed,1
394,376,directed,1
394,41,directed,1
361,242,directed,1
163,164,directed,1
163,42,directed,1
163,165,directed,1
163,24,directed,1
163,19,directed,1
163,33,directed,1
333,160,directed,1
333,423,directed,1
333,436,directed,1
333,161,directed,1
333,319,directed,1
333,19,directed,1
333,51,directed,1
333,44,directed,1
333,52,directed,1
333,1,directed,1
333,8,directed,1
333,400,directed,1
437,242,directed,1
212,200,directed,1
212,10,directed,1
212,2,directed,1
212,19,directed,1
212,213,directed,1
212,199,directed,1
212,35,directed,1
212,24,directed,1
438,46,directed,1
368,369,directed,1
368,19,directed,1
368,2,directed,1
368,115,directed,1
368,370,directed,1
368,116,directed,1
368,117,directed,1
439,43,directed,1
439,30,directed,1
94,357,directed,1
94,1,directed,1
94,10,directed,1
94,19,directed,1
94,2,directed,1
94,3,directed,1
94,5,directed,1
94,8,directed,1
94,95,directed,1
94,9,directed,1
94,42,directed,1
94,96,directed,1
94,11,directed,1
94,360,directed,1
94,14,directed,1
94,7,directed,1
94,15,directed,1
94,35,directed,1
94,16,directed,1
94,435,directed,1
94,24,directed,1
349,19,directed,1
349,2,directed,1
349,8,directed,1
349,11,directed,1
376,52,directed,1
376,33,directed,1
377,43,directed,1
377,439,directed,1
377,440,directed,1
377,441,directed,1
377,42,directed,1
377,354,directed,1
377,359,directed,1
14,2,directed,1
14,42,directed,1
14,17,directed,1
14,9,directed,1
14,19,directed,1
14,11,directed,1
14,434,directed,1
14,435,directed,1
14,35,directed,1
14,101,directed,1
102,103,directed,1
102,104,directed,1
102,2,directed,1
102,19,directed,1
102,21,directed,1
442,242,directed,1
103,357,directed,1
103,1,directed,1
103,10,directed,1
103,19,directed,1
103,2,directed,1
103,104,directed,1
103,360,directed,1
103,7,directed,1
103,35,directed,1
103,16,directed,1
103,8,directed,1
103,23,directed,1
103,11,directed,1
103,24,directed,1
103,424,directed,1
103,102,directed,1
103,105,directed,1
103,166,directed,1
144,145,directed,1
144,115,directed,1
144,19,directed,1
144,42,directed,1
50,24,directed,1
50,35,directed,1
50,42,directed,1
50,23,directed,1
50,298,directed,1
50,295,directed,1
50,19,directed,1
50,16,directed,1
50,135,directed,1
50,2,directed,1
50,136,directed,1
50,147,directed,1
50,20,directed,1
50,8,directed,1
440,441,directed,1
440,43,directed,1
440,42,directed,1
440,359,directed,1
217,19,directed,1
217,23,directed,1
217,21,directed,1
217,20,directed,1
379,354,directed,1
379,359,directed,1
379,43,directed,1
134,135,directed,1
134,42,directed,1
134,136,directed,1
134,19,directed,1
127,19,directed,1
137,19,directed,1
137,138,directed,1
137,139,directed,1
137,35,directed,1
137,140,directed,1
441,359,directed,1
441,439,directed,1
441,19,directed,1
441,42,directed,1
5,2,directed,1
5,8,directed,1
5,19,directed,1
5,9,directed,1
5,20,directed,1
362,363,directed,1
362,134,directed,1
362,364,directed,1
362,277,directed,1
362,19,directed,1
338,19,directed,1
338,33,directed,1
380,354,directed,1
97,357,directed,1
97,1,directed,1
97,19,directed,1
97,2,directed,1
97,59,directed,1
97,8,directed,1
97,98,directed,1
97,432,directed,1
97,7,directed,1
97,10,directed,1
111,112,directed,1
111,49,directed,1
111,16,directed,1
111,19,directed,1
111,51,directed,1
111,44,directed,1
111,52,directed,1
111,8,directed,1
22,10,directed,1
22,19,directed,1
