Source,Target,type,weight
285,286,directed,1
285,287,directed,1
285,33,directed,1
285,53,directed,1
285,288,directed,1
285,289,directed,1
285,223,directed,1
285,52,directed,1
285,54,directed,1
285,30,directed,1
40,41,directed,1
40,42,directed,1
40,43,directed,1
40,44,directed,1
40,24,directed,1
40,19,directed,1
382,52,directed,1
382,33,directed,1
383,164,directed,1
383,163,directed,1
47,48,directed,1
47,49,directed,1
47,19,directed,1
47,51,directed,1
47,44,directed,1
47,52,directed,1
47,50,directed,1
47,8,directed,1
384,52,directed,1
384,385,directed,1
384,38,directed,1
384,386,directed,1
384,33,directed,1
387,41,directed,1
387,40,directed,1
388,52,directed,1
388,42,directed,1
388,389,directed,1
388,33,directed,1
99,48,directed,1
99,19,directed,1
99,52,directed,1
99,51,directed,1
99,50,directed,1
99,23,directed,1
99,44,directed,1
99,8,directed,1
390,52,directed,1
390,42,directed,1
390,41,directed,1
390,33,directed,1
353,242,directed,1
306,11,directed,1
306,288,directed,1
306,286,directed,1
306,52,directed,1
306,54,directed,1
306,33,directed,1
52,33,directed,1
391,52,directed,1
391,33,directed,1
309,223,directed,1
309,52,directed,1
309,139,directed,1
309,35,directed,1
309,310,directed,1
309,311,directed,1
309,0,directed,1
309,49,directed,1
309,1,directed,1
309,257,directed,1
309,312,directed,1
309,156,directed,1
309,314,directed,1
309,291,directed,1
309,313,directed,1
309,160,directed,1
309,315,directed,1
309,316,directed,1
309,19,directed,1
309,138,directed,1
309,164,directed,1
309,112,directed,1
309,355,directed,1
309,317,directed,1
318,288,directed,1
318,289,directed,1
318,52,directed,1
318,54,directed,1
318,33,directed,1
392,52,directed,1
392,33,directed,1
392,38,directed,1
112,53,directed,1
112,42,directed,1
112,52,directed,1
112,44,directed,1
393,294,directed,1
393,53,directed,1
393,33,directed,1
393,307,directed,1
393,327,directed,1
393,52,directed,1
393,54,directed,1
327,288,directed,1
327,52,directed,1
327,54,directed,1
327,33,directed,1
394,52,directed,1
394,395,directed,1
394,387,directed,1
394,376,directed,1
394,41,directed,1
395,52,directed,1
395,391,directed,1
359,19,directed,1
396,52,directed,1
396,397,directed,1
396,38,directed,1
396,33,directed,1
398,112,directed,1
398,52,directed,1
163,164,directed,1
163,42,directed,1
163,165,directed,1
163,24,directed,1
163,19,directed,1
163,33,directed,1
399,42,directed,1
399,52,directed,1
365,52,directed,1
365,164,directed,1
365,366,directed,1
333,160,directed,1
333,161,directed,1
333,319,directed,1
333,1,directed,1
333,19,directed,1
333,51,directed,1
333,44,directed,1
333,52,directed,1
333,8,directed,1
333,400,directed,1
336,337,directed,1
336,52,directed,1
336,338,directed,1
336,291,directed,1
336,49,directed,1
336,15,directed,1
336,0,directed,1
336,313,directed,1
336,17,directed,1
336,35,directed,1
336,112,directed,1
336,355,directed,1
336,33,directed,1
401,52,directed,1
401,385,directed,1
401,402,directed,1
401,38,directed,1
401,33,directed,1
69,71,directed,1
69,346,directed,1
69,403,directed,1
69,371,directed,1
69,321,directed,1
69,52,directed,1
69,164,directed,1
69,72,directed,1
69,73,directed,1
69,81,directed,1
69,54,directed,1
69,82,directed,1
69,372,directed,1
69,84,directed,1
69,76,directed,1
69,33,directed,1
69,89,directed,1
376,52,directed,1
376,33,directed,1
377,43,directed,1
377,101,directed,1
51,8,directed,1
51,42,directed,1
51,52,directed,1
161,52,directed,1
161,404,directed,1
161,405,directed,1
161,406,directed,1
161,407,directed,1
161,399,directed,1
161,408,directed,1
161,44,directed,1
161,42,directed,1
161,33,directed,1
409,52,directed,1
409,33,directed,1
378,278,directed,1
378,46,directed,1
348,288,directed,1
348,53,directed,1
348,289,directed,1
348,337,directed,1
348,52,directed,1
348,54,directed,1
348,33,directed,1
410,41,directed,1
410,44,directed,1
410,42,directed,1
410,24,directed,1
379,354,directed,1
379,359,directed,1
379,43,directed,1
411,52,directed,1
411,38,directed,1
412,164,directed,1
412,413,directed,1
412,414,directed,1
381,46,directed,1
415,164,directed,1
415,413,directed,1
415,414,directed,1
415,416,directed,1
415,417,directed,1
415,33,directed,1
418,419,directed,1
418,321,directed,1
418,65,directed,1
418,64,directed,1
418,420,directed,1
164,421,directed,1
164,52,directed,1
422,307,directed,1
422,53,directed,1
422,319,directed,1
422,289,directed,1
422,288,directed,1
422,423,directed,1
422,52,directed,1
422,54,directed,1
422,33,directed,1
111,112,directed,1
111,49,directed,1
111,16,directed,1
111,19,directed,1
111,51,directed,1
111,44,directed,1
111,52,directed,1
111,8,directed,1
