id;label;dev
175;LibopusAudioTrackRenderer;2
107;AudioTrack;0
118;SampleSourceTrackRenderer;0
108;MediaClock;0
65;ExoPlaybackException;0
176;OpusDecoderException;0
54;Handler;0
177;OpusDecoder;2
178;SimpleDecoder;0
179;InputBuffer;0
180;OpusOutputBuffer;2
24;[B;0
181;SampleHolder;0
69;PlayerActivity;1
38;Context;1
77;KeyEvent;1
74;MediaController;1
78;MediaPlayerControl;1
79;DemoPlayer;1
80;AudioCapabilitiesReceiver;1
72;Activity;1
73;Bundle;1
81;Button;1
82;Intent;1
83;MenuItem;1
84;OnClickListener;1
85;OnMenuItemClickListener;1
86;PopupMenu;1
87;SurfaceHolder;1
88;Callback;1
75;SurfaceView;1
76;TextView;1
33;Uri;1
89;View;1
182;ExoPlayerImplInternal;2
71;ExoPlayer;0
183;HandlerThread;0
55;Looper;0
56;Message;0
122;DashRendererBuilder;1
123;ManifestFetcher;1
125;UtcTimingElementResolver;1
184;OutputBuffer;0
167;SampleChooserActivity;1
170;Samples;1
171;BaseExpandableListAdapter;1
169;ViewGroup;1
155;VideoFormatSelectorUtil;1
64;MediaCodecUtil;1
35;Format;1
19;Util;1
156;MimeTypes;2
157;Display;1
158;Point;1
185;WebmExtractor;2
186;EbmlReaderOutput;0
11;ParserException;0
101;Pair;0
1;Extractor;0
30;SparseArray;0
