Source,Target,type,weight
293,294,directed,1
293,115,directed,1
293,57,directed,1
293,54,directed,1
76,74,directed,1
76,392,directed,1
76,393,directed,1
294,54,directed,1
294,81,directed,1
294,82,directed,1
294,35,directed,1
294,57,directed,1
294,244,directed,1
294,245,directed,1
294,233,directed,1
294,400,directed,1
294,401,directed,1
32,33,directed,1
32,34,directed,1
32,35,directed,1
110,73,directed,1
110,76,directed,1
110,2,directed,1
110,74,directed,1
110,1,directed,1
95,44,directed,1
95,96,directed,1
95,17,directed,1
95,97,directed,1
95,56,directed,1
95,99,directed,1
44,69,directed,1
44,70,directed,1
44,71,directed,1
85,86,directed,1
85,53,directed,1
85,32,directed,1
85,87,directed,1
86,53,directed,1
86,32,directed,1
86,87,directed,1
86,115,directed,1
86,117,directed,1
86,118,directed,1
86,248,directed,1
86,249,directed,1
86,154,directed,1
86,52,directed,1
86,116,directed,1
86,155,directed,1
86,156,directed,1
86,157,directed,1
86,158,directed,1
86,159,directed,1
86,57,directed,1
86,160,directed,1
86,54,directed,1
479,480,directed,1
479,481,directed,1
479,349,directed,1
335,303,directed,1
335,293,directed,1
335,54,directed,1
335,336,directed,1
170,10,directed,1
170,88,directed,1
170,17,directed,1
170,2,directed,1
170,41,directed,1
170,16,directed,1
170,18,directed,1
170,65,directed,1
170,19,directed,1
170,11,directed,1
170,132,directed,1
170,1,directed,1
170,63,directed,1
170,9,directed,1
170,66,directed,1
170,13,directed,1
170,194,directed,1
170,8,directed,1
170,23,directed,1
491,447,directed,1
491,393,directed,1
225,491,directed,1
225,11,directed,1
225,447,directed,1
225,5,directed,1
225,393,directed,1
16,17,directed,1
16,18,directed,1
16,2,directed,1
16,19,directed,1
16,4,directed,1
43,44,directed,1
72,73,directed,1
72,17,directed,1
72,2,directed,1
72,74,directed,1
72,1,directed,1
72,75,directed,1
72,76,directed,1
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,5,directed,1
100,32,directed,1
100,101,directed,1
100,102,directed,1
100,55,directed,1
100,103,directed,1
100,57,directed,1
114,115,directed,1
114,52,directed,1
114,116,directed,1
114,117,directed,1
114,118,directed,1
114,53,directed,1
114,32,directed,1
114,87,directed,1
114,54,directed,1
101,119,directed,1
101,120,directed,1
101,55,directed,1
101,13,directed,1
101,44,directed,1
101,4,directed,1
116,53,directed,1
116,32,directed,1
116,102,directed,1
116,44,directed,1
116,55,directed,1
116,57,directed,1
116,58,directed,1
116,59,directed,1
116,60,directed,1
116,13,directed,1
3,11,directed,1
53,87,directed,1
53,101,directed,1
53,44,directed,1
53,55,directed,1
53,57,directed,1
53,58,directed,1
53,59,directed,1
53,27,directed,1
53,60,directed,1
53,13,directed,1
52,53,directed,1
52,54,directed,1
52,44,directed,1
52,55,directed,1
52,56,directed,1
52,57,directed,1
52,58,directed,1
52,59,directed,1
52,60,directed,1
52,13,directed,1
301,55,directed,1
301,115,directed,1
301,57,directed,1
301,245,directed,1
301,289,directed,1
301,160,directed,1
301,196,directed,1
