Source,Target,type,weight
42,23,directed,1
42,165,directed,1
42,62,directed,1
260,168,directed,1
260,56,directed,1
260,86,directed,1
122,2,directed,1
122,13,directed,1
122,38,directed,1
122,23,directed,1
173,46,directed,1
12,13,directed,1
12,8,directed,1
12,2,directed,1
12,14,directed,1
12,15,directed,1
177,17,directed,1
177,185,directed,1
177,186,directed,1
177,96,directed,1
96,11,directed,1
22,23,directed,1
22,11,directed,1
22,24,directed,1
22,15,directed,1
22,25,directed,1
22,2,directed,1
22,26,directed,1
22,27,directed,1
22,4,directed,1
22,28,directed,1
22,18,directed,1
223,46,directed,1
29,30,directed,1
29,2,directed,1
29,31,directed,1
29,17,directed,1
29,5,directed,1
108,39,directed,1
108,13,directed,1
108,8,directed,1
108,2,directed,1
108,15,directed,1
36,2,directed,1
36,18,directed,1
188,246,directed,1
188,103,directed,1
188,183,directed,1
188,189,directed,1
188,23,directed,1
188,24,directed,1
19,17,directed,1
47,48,directed,1
47,7,directed,1
47,17,directed,1
47,49,directed,1
47,50,directed,1
47,28,directed,1
47,18,directed,1
37,41,directed,1
37,134,directed,1
37,39,directed,1
37,40,directed,1
37,2,directed,1
37,8,directed,1
37,23,directed,1
37,13,directed,1
37,12,directed,1
37,38,directed,1
261,262,directed,1
261,2,directed,1
261,18,directed,1
261,263,directed,1
261,264,directed,1
261,13,directed,1
261,8,directed,1
261,265,directed,1
261,9,directed,1
261,88,directed,1
261,266,directed,1
261,15,directed,1
261,23,directed,1
267,46,directed,1
51,39,directed,1
51,2,directed,1
51,31,directed,1
51,23,directed,1
51,13,directed,1
51,8,directed,1
51,15,directed,1
224,199,directed,1
224,225,directed,1
224,17,directed,1
61,17,directed,1
61,2,directed,1
61,18,directed,1
61,194,directed,1
61,23,directed,1
61,62,directed,1
268,115,directed,1
268,57,directed,1
268,160,directed,1
268,196,directed,1
265,88,directed,1
265,17,directed,1
265,2,directed,1
265,5,directed,1
197,17,directed,1
213,214,directed,1
213,11,directed,1
213,215,directed,1
213,50,directed,1
213,23,directed,1
213,17,directed,1
246,182,directed,1
246,183,directed,1
246,184,directed,1
246,11,directed,1
246,24,directed,1
110,73,directed,1
110,76,directed,1
110,2,directed,1
110,74,directed,1
110,1,directed,1
269,169,directed,1
269,1,directed,1
269,270,directed,1
269,96,directed,1
269,271,directed,1
269,272,directed,1
269,273,directed,1
38,11,directed,1
95,44,directed,1
95,96,directed,1
95,17,directed,1
95,97,directed,1
95,56,directed,1
95,98,directed,1
95,99,directed,1
274,115,directed,1
274,56,directed,1
274,185,directed,1
274,55,directed,1
274,167,directed,1
275,167,directed,1
7,8,directed,1
7,9,directed,1
7,10,directed,1
7,11,directed,1
24,27,directed,1
24,15,directed,1
112,23,directed,1
112,15,directed,1
112,8,directed,1
112,39,directed,1
112,40,directed,1
112,2,directed,1
112,41,directed,1
112,12,directed,1
112,38,directed,1
216,54,directed,1
216,101,directed,1
216,55,directed,1
216,201,directed,1
216,217,directed,1
216,57,directed,1
189,184,directed,1
189,188,directed,1
202,183,directed,1
106,146,directed,1
106,107,directed,1
85,86,directed,1
85,53,directed,1
85,32,directed,1
85,87,directed,1
105,106,directed,1
105,7,directed,1
105,107,directed,1
105,17,directed,1
105,49,directed,1
105,50,directed,1
105,28,directed,1
105,18,directed,1
105,13,directed,1
255,168,directed,1
255,56,directed,1
255,86,directed,1
276,46,directed,1
86,53,directed,1
86,32,directed,1
86,87,directed,1
86,115,directed,1
86,117,directed,1
86,118,directed,1
86,248,directed,1
86,249,directed,1
86,154,directed,1
86,52,directed,1
86,116,directed,1
86,155,directed,1
86,156,directed,1
86,157,directed,1
86,158,directed,1
86,159,directed,1
86,57,directed,1
86,160,directed,1
86,54,directed,1
94,1,directed,1
73,1,directed,1
158,101,directed,1
158,55,directed,1
158,245,directed,1
158,57,directed,1
158,160,directed,1
158,196,directed,1
145,146,directed,1
145,147,directed,1
145,17,directed,1
145,49,directed,1
145,50,directed,1
145,28,directed,1
145,18,directed,1
145,148,directed,1
49,18,directed,1
49,28,directed,1
277,168,directed,1
277,211,directed,1
277,56,directed,1
277,86,directed,1
123,21,directed,1
123,2,directed,1
123,41,directed,1
123,1,directed,1
123,13,directed,1
123,8,directed,1
123,15,directed,1
123,23,directed,1
123,11,directed,1
123,38,directed,1
124,10,directed,1
124,88,directed,1
124,17,directed,1
124,2,directed,1
124,18,directed,1
124,20,directed,1
124,9,directed,1
124,123,directed,1
124,125,directed,1
66,17,directed,1
278,0,directed,1
278,262,directed,1
278,88,directed,1
278,254,directed,1
278,1,directed,1
278,18,directed,1
278,9,directed,1
278,132,directed,1
278,263,directed,1
278,13,directed,1
278,8,directed,1
278,253,directed,1
278,2,directed,1
278,15,directed,1
263,253,directed,1
263,2,directed,1
263,11,directed,1
263,18,directed,1
263,1,directed,1
250,10,directed,1
250,88,directed,1
250,251,directed,1
250,9,directed,1
250,1,directed,1
250,252,directed,1
250,13,directed,1
250,8,directed,1
250,18,directed,1
250,15,directed,1
249,120,directed,1
249,195,directed,1
249,57,directed,1
249,185,directed,1
115,55,directed,1
115,160,directed,1
253,17,directed,1
253,18,directed,1
253,23,directed,1
253,2,directed,1
253,1,directed,1
136,8,directed,1
136,18,directed,1
136,23,directed,1
136,137,directed,1
136,2,directed,1
170,10,directed,1
170,88,directed,1
170,17,directed,1
170,2,directed,1
170,41,directed,1
170,16,directed,1
170,18,directed,1
170,65,directed,1
170,19,directed,1
170,11,directed,1
170,132,directed,1
170,1,directed,1
170,63,directed,1
170,9,directed,1
170,66,directed,1
170,13,directed,1
170,194,directed,1
170,8,directed,1
170,23,directed,1
148,9,directed,1
148,134,directed,1
254,253,directed,1
254,2,directed,1
254,11,directed,1
254,18,directed,1
227,18,directed,1
227,139,directed,1
30,88,directed,1
30,10,directed,1
30,17,directed,1
30,2,directed,1
30,31,directed,1
30,9,directed,1
30,13,directed,1
30,194,directed,1
30,8,directed,1
30,18,directed,1
30,15,directed,1
30,61,directed,1
30,1,directed,1
30,89,directed,1
30,29,directed,1
30,90,directed,1
228,11,directed,1
228,17,directed,1
228,128,directed,1
113,39,directed,1
113,13,directed,1
113,8,directed,1
113,38,directed,1
113,2,directed,1
113,23,directed,1
113,15,directed,1
279,17,directed,1
107,8,directed,1
107,22,directed,1
107,24,directed,1
138,10,directed,1
138,134,directed,1
138,139,directed,1
203,184,directed,1
203,200,directed,1
280,86,directed,1
280,56,directed,1
280,185,directed,1
190,106,directed,1
190,17,directed,1
190,28,directed,1
190,107,directed,1
190,15,directed,1
190,50,directed,1
281,73,directed,1
281,282,directed,1
281,226,directed,1
273,283,directed,1
284,101,directed,1
284,55,directed,1
284,245,directed,1
284,57,directed,1
284,160,directed,1
284,196,directed,1
109,8,directed,1
109,18,directed,1
109,2,directed,1
229,120,directed,1
229,56,directed,1
229,230,directed,1
229,185,directed,1
229,13,directed,1
16,17,directed,1
16,18,directed,1
16,2,directed,1
16,19,directed,1
16,4,directed,1
20,21,directed,1
20,2,directed,1
187,52,directed,1
187,55,directed,1
187,56,directed,1
187,57,directed,1
133,94,directed,1
133,1,directed,1
133,62,directed,1
133,10,directed,1
133,134,directed,1
130,88,directed,1
130,17,directed,1
172,38,directed,1
172,13,directed,1
172,23,directed,1
195,57,directed,1
195,160,directed,1
195,196,directed,1
195,17,directed,1
195,11,directed,1
183,191,directed,1
183,24,directed,1
93,18,directed,1
63,2,directed,1
63,11,directed,1
63,64,directed,1
63,1,directed,1
63,19,directed,1
63,65,directed,1
