Source,Target,type,weight
0,1,directed,1
0,2,directed,1
3,4,directed,1
3,5,directed,1
3,6,directed,1
3,7,directed,1
8,9,directed,1
8,10,directed,1
8,11,directed,1
8,12,directed,1
8,13,directed,1
8,14,directed,1
8,15,directed,1
16,17,directed,1
16,18,directed,1
16,19,directed,1
16,20,directed,1
16,21,directed,1
16,22,directed,1
16,23,directed,1
24,25,directed,1
26,27,directed,1
26,28,directed,1
26,29,directed,1
26,5,directed,1
30,25,directed,1
31,32,directed,1
33,34,directed,1
33,35,directed,1
33,36,directed,1
33,37,directed,1
33,4,directed,1
33,12,directed,1
33,7,directed,1
38,4,directed,1
38,39,directed,1
38,40,directed,1
38,41,directed,1
38,42,directed,1
38,43,directed,1
38,44,directed,1
38,45,directed,1
38,5,directed,1
38,7,directed,1
46,47,directed,1
46,48,directed,1
46,49,directed,1
46,50,directed,1
46,29,directed,1
11,5,directed,1
51,37,directed,1
51,52,directed,1
51,53,directed,1
51,54,directed,1
51,55,directed,1
51,56,directed,1
51,57,directed,1
51,58,directed,1
51,59,directed,1
51,60,directed,1
51,61,directed,1
51,9,directed,1
51,62,directed,1
51,63,directed,1
51,64,directed,1
65,4,directed,1
65,5,directed,1
65,66,directed,1
65,7,directed,1
32,67,directed,1
32,68,directed,1
32,13,directed,1
69,70,directed,1
69,71,directed,1
72,73,directed,1
72,74,directed,1
72,50,directed,1
75,21,directed,1
75,18,directed,1
75,76,directed,1
75,20,directed,1
75,22,directed,1
77,34,directed,1
78,25,directed,1
79,80,directed,1
79,13,directed,1
81,82,directed,1
83,34,directed,1
83,21,directed,1
83,84,directed,1
83,22,directed,1
85,86,directed,1
85,11,directed,1
85,87,directed,1
85,88,directed,1
85,89,directed,1
85,12,directed,1
85,90,directed,1
91,92,directed,1
91,4,directed,1
93,94,directed,1
93,21,directed,1
50,95,directed,1
50,11,directed,1
96,5,directed,1
97,21,directed,1
97,98,directed,1
99,86,directed,1
99,11,directed,1
99,100,directed,1
99,12,directed,1
99,101,directed,1
99,102,directed,1
57,12,directed,1
103,104,directed,1
103,105,directed,1
103,34,directed,1
103,21,directed,1
103,18,directed,1
106,107,directed,1
106,108,directed,1
106,21,directed,1
106,29,directed,1
106,109,directed,1
110,111,directed,1
110,34,directed,1
110,112,directed,1
110,13,directed,1
110,14,directed,1
113,114,directed,1
113,111,directed,1
113,115,directed,1
116,2,directed,1
117,86,directed,1
117,11,directed,1
117,32,directed,1
117,118,directed,1
117,119,directed,1
117,120,directed,1
117,121,directed,1
117,122,directed,1
123,124,directed,1
123,21,directed,1
123,5,directed,1
123,98,directed,1
125,25,directed,1
126,127,directed,1
126,19,directed,1
126,111,directed,1
126,5,directed,1
126,18,directed,1
124,29,directed,1
124,21,directed,1
124,98,directed,1
124,34,directed,1
128,29,directed,1
129,71,directed,1
129,21,directed,1
129,130,directed,1
129,131,directed,1
132,133,directed,1
132,105,directed,1
132,134,directed,1
132,124,directed,1
132,5,directed,1
132,98,directed,1
132,22,directed,1
135,37,directed,1
135,136,directed,1
135,137,directed,1
135,138,directed,1
135,9,directed,1
135,62,directed,1
135,139,directed,1
135,55,directed,1
135,140,directed,1
135,141,directed,1
135,142,directed,1
135,143,directed,1
135,63,directed,1
135,144,directed,1
135,145,directed,1
135,57,directed,1
135,146,directed,1
135,34,directed,1
135,147,directed,1
135,35,directed,1
135,64,directed,1
135,148,directed,1
135,18,directed,1
135,149,directed,1
135,150,directed,1
135,4,directed,1
135,151,directed,1
135,7,directed,1
152,2,directed,1
153,86,directed,1
153,11,directed,1
153,100,directed,1
153,12,directed,1
153,101,directed,1
153,102,directed,1
154,5,directed,1
154,109,directed,1
154,140,directed,1
154,29,directed,1
154,23,directed,1
155,156,directed,1
155,5,directed,1
155,157,directed,1
155,109,directed,1
155,158,directed,1
159,160,directed,1
159,161,directed,1
159,162,directed,1
159,163,directed,1
159,22,directed,1
164,105,directed,1
164,29,directed,1
164,21,directed,1
164,18,directed,1
165,166,directed,1
165,4,directed,1
167,12,directed,1
167,168,directed,1
169,170,directed,1
169,171,directed,1
172,37,directed,1
172,173,directed,1
172,9,directed,1
172,62,directed,1
172,139,directed,1
172,55,directed,1
172,140,directed,1
172,141,directed,1
172,142,directed,1
172,143,directed,1
172,63,directed,1
172,52,directed,1
172,64,directed,1
174,114,directed,1
174,111,directed,1
174,133,directed,1
174,29,directed,1
174,21,directed,1
174,98,directed,1
174,93,directed,1
174,127,directed,1
174,175,directed,1
174,176,directed,1
177,95,directed,1
177,178,directed,1
177,7,directed,1
177,11,directed,1
177,25,directed,1
179,25,directed,1
180,99,directed,1
180,181,directed,1
180,182,directed,1
180,178,directed,1
180,171,directed,1
145,7,directed,1
145,136,directed,1
183,98,directed,1
184,66,directed,1
184,5,directed,1
184,80,directed,1
184,45,directed,1
184,22,directed,1
184,29,directed,1
185,22,directed,1
185,186,directed,1
185,13,directed,1
187,19,directed,1
187,98,directed,1
187,21,directed,1
188,18,directed,1
188,19,directed,1
188,21,directed,1
188,189,directed,1
188,23,directed,1
190,25,directed,1
191,35,directed,1
191,136,directed,1
191,57,directed,1
191,37,directed,1
191,56,directed,1
191,4,directed,1
191,12,directed,1
191,7,directed,1
192,77,directed,1
192,2,directed,1
193,23,directed,1
194,195,directed,1
194,8,directed,1
194,11,directed,1
194,32,directed,1
194,196,directed,1
112,29,directed,1
197,178,directed,1
197,198,directed,1
197,199,directed,1
197,171,directed,1
197,200,directed,1
197,34,directed,1
197,201,directed,1
197,202,directed,1
197,203,directed,1
197,204,directed,1
205,206,directed,1
205,25,directed,1
205,207,directed,1
205,208,directed,1
209,107,directed,1
210,92,directed,1
210,5,directed,1
211,92,directed,1
211,126,directed,1
211,19,directed,1
211,29,directed,1
211,212,directed,1
211,45,directed,1
211,4,directed,1
211,98,directed,1
213,4,directed,1
213,7,directed,1
213,178,directed,1
214,215,directed,1
214,12,directed,1
214,101,directed,1
214,102,directed,1
214,216,directed,1
214,217,directed,1
214,218,directed,1
214,76,directed,1
214,219,directed,1
220,17,directed,1
220,84,directed,1
220,13,directed,1
221,88,directed,1
221,222,directed,1
221,99,directed,1
221,153,directed,1
221,90,directed,1
221,223,directed,1
221,100,directed,1
221,224,directed,1
221,95,directed,1
221,178,directed,1
221,12,directed,1
225,226,directed,1
227,215,directed,1
227,218,directed,1
227,228,directed,1
227,229,directed,1
227,230,directed,1
227,231,directed,1
227,232,directed,1
227,233,directed,1
234,25,directed,1
235,4,directed,1
235,236,directed,1
235,178,directed,1
235,7,directed,1
237,2,directed,1
137,52,directed,1
137,136,directed,1
137,127,directed,1
137,238,directed,1
137,57,directed,1
137,14,directed,1
20,5,directed,1
239,240,directed,1
239,241,directed,1
239,12,directed,1
107,114,directed,1
107,111,directed,1
107,133,directed,1
107,29,directed,1
107,21,directed,1
107,108,directed,1
107,242,directed,1
107,127,directed,1
107,18,directed,1
107,19,directed,1
107,98,directed,1
107,23,directed,1
107,243,directed,1
107,34,directed,1
107,106,directed,1
107,244,directed,1
107,209,directed,1
245,246,directed,1
245,2,directed,1
222,12,directed,1
247,207,directed,1
45,7,directed,1
212,98,directed,1
212,5,directed,1
212,4,directed,1
248,28,directed,1
248,207,directed,1
248,158,directed,1
144,14,directed,1
105,134,directed,1
105,133,directed,1
105,123,directed,1
105,98,directed,1
105,18,directed,1
105,19,directed,1
105,132,directed,1
105,249,directed,1
105,127,directed,1
105,21,directed,1
105,23,directed,1
250,90,directed,1
250,203,directed,1
250,204,directed,1
250,251,directed,1
250,12,directed,1
250,223,directed,1
250,100,directed,1
250,252,directed,1
250,253,directed,1
250,254,directed,1
157,207,directed,1
255,70,directed,1
255,189,directed,1
256,20,directed,1
256,18,directed,1
256,22,directed,1
256,76,directed,1
257,2,directed,1
258,5,directed,1
258,259,directed,1
258,7,directed,1
71,160,directed,1
71,260,directed,1
71,261,directed,1
71,70,directed,1
71,69,directed,1
71,206,directed,1
262,71,directed,1
262,206,directed,1
10,11,directed,1
10,13,directed,1
263,224,directed,1
263,264,directed,1
263,251,directed,1
265,11,directed,1
266,114,directed,1
266,111,directed,1
266,133,directed,1
266,267,directed,1
266,127,directed,1
266,34,directed,1
266,268,directed,1
266,18,directed,1
266,19,directed,1
266,98,directed,1
266,23,directed,1
269,9,directed,1
269,270,directed,1
269,240,directed,1
269,18,directed,1
271,21,directed,1
271,98,directed,1
271,29,directed,1
271,112,directed,1
271,140,directed,1
272,8,directed,1
272,9,directed,1
272,203,directed,1
272,273,directed,1
272,274,directed,1
272,170,directed,1
272,275,directed,1
272,171,directed,1
276,111,directed,1
276,14,directed,1
276,15,directed,1
277,2,directed,1
278,22,directed,1
278,23,directed,1
278,19,directed,1
278,17,directed,1
278,96,directed,1
278,21,directed,1
278,84,directed,1
278,188,directed,1
278,279,directed,1
280,71,directed,1
280,29,directed,1
280,21,directed,1
280,28,directed,1
280,206,directed,1
280,281,directed,1
280,248,directed,1
4,7,directed,1
282,4,directed,1
282,7,directed,1
150,146,directed,1
162,193,directed,1
162,120,directed,1
151,91,directed,1
151,270,directed,1
151,7,directed,1
148,146,directed,1
48,59,directed,1
48,5,directed,1
48,283,directed,1
48,284,directed,1
48,29,directed,1
285,17,directed,1
285,21,directed,1
285,19,directed,1
285,23,directed,1
285,256,directed,1
285,18,directed,1
285,22,directed,1
286,287,directed,1
286,4,directed,1
286,288,directed,1
286,18,directed,1
286,289,directed,1
286,290,directed,1
286,110,directed,1
286,126,directed,1
286,111,directed,1
286,291,directed,1
286,292,directed,1
286,293,directed,1
286,294,directed,1
286,9,directed,1
286,58,directed,1
286,210,directed,1
286,295,directed,1
286,296,directed,1
286,29,directed,1
286,258,directed,1
286,165,directed,1
286,92,directed,1
286,297,directed,1
286,298,directed,1
299,56,directed,1
299,4,directed,1
299,53,directed,1
299,9,directed,1
299,126,directed,1
299,300,directed,1
299,110,directed,1
299,58,directed,1
299,301,directed,1
299,18,directed,1
299,92,directed,1
299,297,directed,1
299,7,directed,1
21,5,directed,1
21,20,directed,1
302,18,directed,1
302,260,directed,1
290,77,directed,1
290,34,directed,1
290,111,directed,1
290,14,directed,1
303,2,directed,1
160,304,directed,1
160,305,directed,1
160,306,directed,1
160,5,directed,1
160,162,directed,1
160,307,directed,1
160,23,directed,1
308,25,directed,1
309,1,directed,1
310,8,directed,1
310,29,directed,1
310,11,directed,1
310,9,directed,1
310,265,directed,1
310,141,directed,1
310,62,directed,1
310,311,directed,1
310,63,directed,1
310,140,directed,1
310,18,directed,1
310,312,directed,1
310,178,directed,1
310,12,directed,1
310,313,directed,1
314,315,directed,1
314,178,directed,1
314,198,directed,1
316,21,directed,1
316,5,directed,1
316,54,directed,1
316,112,directed,1
316,29,directed,1
316,34,directed,1
316,154,directed,1
316,300,directed,1
316,18,directed,1
316,23,directed,1
316,317,directed,1
316,242,directed,1
316,109,directed,1
316,140,directed,1
316,13,directed,1
318,25,directed,1
319,35,directed,1
319,320,directed,1
319,36,directed,1
319,140,directed,1
319,29,directed,1
319,321,directed,1
319,37,directed,1
322,210,directed,1
322,238,directed,1
92,136,directed,1
92,5,directed,1
92,4,directed,1
92,45,directed,1
323,34,directed,1
323,2,directed,1
324,322,directed,1
324,126,directed,1
324,29,directed,1
324,212,directed,1
324,45,directed,1
324,4,directed,1
324,238,directed,1
324,98,directed,1
325,326,directed,1
325,34,directed,1
325,13,directed,1
325,327,directed,1
325,53,directed,1
325,145,directed,1
325,7,directed,1
325,328,directed,1
329,4,directed,1
329,7,directed,1
156,157,directed,1
156,158,directed,1
330,25,directed,1
104,34,directed,1
104,21,directed,1
104,331,directed,1
104,140,directed,1
104,109,directed,1
332,2,directed,1
287,333,directed,1
215,229,directed,1
215,230,directed,1
215,231,directed,1
215,232,directed,1
334,25,directed,1
335,25,directed,1
336,4,directed,1
336,178,directed,1
337,36,directed,1
337,145,directed,1
337,7,directed,1
337,136,directed,1
337,35,directed,1
337,57,directed,1
337,37,directed,1
337,287,directed,1
337,4,directed,1
337,12,directed,1
337,14,directed,1
338,29,directed,1
339,4,directed,1
339,340,directed,1
339,341,directed,1
339,178,directed,1
339,7,directed,1
267,21,directed,1
267,98,directed,1
342,112,directed,1
342,2,directed,1
37,52,directed,1
343,4,directed,1
343,7,directed,1
344,95,directed,1
344,345,directed,1
346,76,directed,1
346,347,directed,1
346,145,directed,1
346,326,directed,1
346,348,directed,1
346,13,directed,1
346,7,directed,1
346,327,directed,1
346,328,directed,1
35,37,directed,1
349,4,directed,1
349,7,directed,1
350,25,directed,1
351,71,directed,1
351,206,directed,1
351,326,directed,1
351,13,directed,1
351,327,directed,1
351,328,directed,1
53,29,directed,1
53,7,directed,1
352,95,directed,1
352,353,directed,1
352,36,directed,1
352,12,directed,1
352,102,directed,1
354,206,directed,1
354,2,directed,1
355,114,directed,1
355,111,directed,1
355,133,directed,1
355,29,directed,1
355,21,directed,1
355,84,directed,1
355,271,directed,1
355,98,directed,1
355,154,directed,1
355,112,directed,1
355,5,directed,1
355,249,directed,1
355,34,directed,1
355,242,directed,1
355,316,directed,1
355,127,directed,1
355,300,directed,1
355,18,directed,1
355,19,directed,1
355,22,directed,1
356,210,directed,1
356,38,directed,1
356,137,directed,1
356,111,directed,1
