Source,Target,type,weight
306,10,directed,1
306,134,directed,1
262,254,directed,1
262,88,directed,1
262,307,directed,1
262,18,directed,1
262,96,directed,1
262,8,directed,1
262,308,directed,1
262,132,directed,1
262,9,directed,1
262,2,directed,1
262,15,directed,1
309,310,directed,1
309,311,directed,1
309,4,directed,1
309,17,directed,1
312,195,directed,1
312,185,directed,1
312,313,directed,1
312,310,directed,1
312,314,directed,1
312,28,directed,1
312,57,directed,1
29,30,directed,1
29,2,directed,1
29,31,directed,1
29,17,directed,1
29,5,directed,1
32,33,directed,1
32,34,directed,1
32,35,directed,1
315,316,directed,1
315,28,directed,1
315,317,directed,1
315,318,directed,1
315,7,directed,1
315,66,directed,1
315,126,directed,1
315,319,directed,1
315,64,directed,1
315,96,directed,1
315,185,directed,1
19,17,directed,1
47,48,directed,1
47,7,directed,1
47,8,directed,1
47,17,directed,1
47,49,directed,1
47,50,directed,1
47,28,directed,1
47,18,directed,1
261,254,directed,1
261,88,directed,1
261,2,directed,1
261,17,directed,1
261,264,directed,1
261,262,directed,1
261,96,directed,1
261,23,directed,1
320,321,directed,1
320,102,directed,1
320,44,directed,1
320,55,directed,1
320,322,directed,1
320,57,directed,1
320,58,directed,1
320,60,directed,1
320,13,directed,1
285,17,directed,1
285,15,directed,1
285,5,directed,1
285,4,directed,1
224,199,directed,1
224,225,directed,1
224,17,directed,1
61,17,directed,1
61,2,directed,1
61,18,directed,1
61,323,directed,1
61,23,directed,1
61,62,directed,1
268,115,directed,1
268,301,directed,1
268,57,directed,1
268,196,directed,1
197,17,directed,1
278,0,directed,1
278,262,directed,1
278,1,directed,1
278,2,directed,1
278,96,directed,1
324,162,directed,1
324,268,directed,1
324,56,directed,1
44,69,directed,1
44,70,directed,1
44,62,directed,1
274,115,directed,1
274,56,directed,1
274,185,directed,1
274,55,directed,1
274,167,directed,1
222,199,directed,1
222,74,directed,1
222,17,directed,1
222,11,directed,1
325,313,directed,1
325,310,directed,1
325,195,directed,1
325,326,directed,1
325,327,directed,1
325,28,directed,1
325,57,directed,1
325,185,directed,1
85,115,directed,1
85,328,directed,1
85,327,directed,1
85,329,directed,1
85,155,directed,1
85,330,directed,1
85,331,directed,1
135,332,directed,1
135,10,directed,1
135,17,directed,1
135,2,directed,1
135,38,directed,1
135,18,directed,1
135,113,directed,1
135,9,directed,1
135,88,directed,1
124,332,directed,1
124,10,directed,1
124,88,directed,1
124,17,directed,1
124,2,directed,1
124,18,directed,1
124,20,directed,1
124,9,directed,1
124,123,directed,1
124,125,directed,1
308,88,directed,1
308,262,directed,1
308,254,directed,1
308,333,directed,1
308,11,directed,1
308,18,directed,1
308,23,directed,1
334,262,directed,1
334,227,directed,1
334,46,directed,1
250,332,directed,1
250,10,directed,1
250,88,directed,1
250,251,directed,1
250,9,directed,1
250,1,directed,1
250,252,directed,1
250,96,directed,1
250,8,directed,1
250,18,directed,1
250,15,directed,1
115,55,directed,1
335,293,directed,1
335,330,directed,1
335,55,directed,1
335,44,directed,1
335,336,directed,1
170,332,directed,1
170,10,directed,1
170,88,directed,1
170,17,directed,1
170,2,directed,1
170,41,directed,1
170,16,directed,1
170,18,directed,1
170,65,directed,1
170,19,directed,1
170,11,directed,1
170,132,directed,1
170,1,directed,1
170,323,directed,1
170,63,directed,1
170,9,directed,1
170,66,directed,1
170,96,directed,1
170,8,directed,1
170,23,directed,1
48,195,directed,1
48,11,directed,1
48,28,directed,1
48,50,directed,1
317,17,directed,1
317,185,directed,1
105,106,directed,1
105,7,directed,1
105,17,directed,1
105,49,directed,1
105,50,directed,1
105,28,directed,1
105,107,directed,1
105,18,directed,1
337,156,directed,1
337,28,directed,1
337,209,directed,1
337,96,directed,1
337,338,directed,1
337,339,directed,1
337,126,directed,1
337,7,directed,1
337,10,directed,1
337,302,directed,1
337,292,directed,1
337,97,directed,1
337,318,directed,1
337,319,directed,1
337,340,directed,1
337,146,directed,1
337,341,directed,1
337,17,directed,1
337,208,directed,1
337,205,directed,1
337,48,directed,1
337,342,directed,1
337,343,directed,1
344,278,directed,1
344,46,directed,1
279,17,directed,1
107,23,directed,1
107,96,directed,1
107,11,directed,1
107,15,directed,1
107,345,directed,1
107,346,directed,1
107,17,directed,1
107,8,directed,1
107,25,directed,1
107,2,directed,1
107,26,directed,1
107,27,directed,1
107,4,directed,1
107,18,directed,1
138,10,directed,1
138,134,directed,1
138,139,directed,1
347,262,directed,1
347,17,directed,1
347,2,directed,1
347,96,directed,1
162,163,directed,1
162,219,directed,1
162,348,directed,1
162,349,directed,1
162,17,directed,1
350,310,directed,1
350,313,directed,1
350,11,directed,1
350,351,directed,1
350,311,directed,1
190,106,directed,1
190,17,directed,1
190,28,directed,1
190,49,directed,1
190,107,directed,1
190,15,directed,1
190,50,directed,1
190,18,directed,1
329,195,directed,1
329,185,directed,1
329,314,directed,1
329,1,directed,1
329,313,directed,1
329,310,directed,1
329,9,directed,1
329,107,directed,1
329,28,directed,1
329,57,directed,1
7,9,directed,1
7,8,directed,1
7,10,directed,1
7,11,directed,1
7,96,directed,1
352,310,directed,1
352,195,directed,1
352,327,directed,1
352,316,directed,1
352,28,directed,1
352,57,directed,1
352,185,directed,1
16,2,directed,1
16,18,directed,1
16,17,directed,1
16,19,directed,1
16,4,directed,1
130,88,directed,1
130,17,directed,1
43,44,directed,1
195,57,directed,1
195,160,directed,1
195,196,directed,1
195,319,directed,1
195,17,directed,1
333,17,directed,1
333,2,directed,1
333,18,directed,1
333,1,directed,1
353,332,directed,1
353,10,directed,1
198,199,directed,1
198,17,directed,1
198,11,directed,1
204,205,directed,1
204,11,directed,1
204,206,directed,1
204,23,directed,1
204,17,directed,1
204,185,directed,1
30,332,directed,1
30,10,directed,1
30,88,directed,1
30,17,directed,1
30,2,directed,1
30,31,directed,1
30,323,directed,1
30,9,directed,1
30,96,directed,1
30,8,directed,1
30,18,directed,1
30,15,directed,1
30,61,directed,1
30,1,directed,1
30,89,directed,1
30,29,directed,1
30,90,directed,1
354,311,directed,1
354,11,directed,1
207,17,directed,1
207,208,directed,1
207,209,directed,1
207,96,directed,1
207,210,directed,1
355,311,directed,1
355,356,directed,1
355,185,directed,1
355,195,directed,1
355,310,directed,1
355,327,directed,1
355,156,directed,1
355,28,directed,1
355,57,directed,1
326,357,directed,1
326,314,directed,1
326,195,directed,1
326,9,directed,1
326,107,directed,1
326,327,directed,1
326,134,directed,1
328,358,directed,1
328,322,directed,1
328,157,directed,1
328,331,directed,1
328,54,directed,1
328,244,directed,1
328,245,directed,1
328,115,directed,1
328,56,directed,1
328,57,directed,1
328,33,directed,1
290,115,directed,1
290,330,directed,1
213,214,directed,1
213,11,directed,1
213,215,directed,1
213,50,directed,1
213,23,directed,1
213,17,directed,1
356,185,directed,1
356,195,directed,1
90,30,directed,1
359,2,directed,1
359,360,directed,1
359,361,directed,1
359,23,directed,1
159,115,directed,1
159,234,directed,1
321,362,directed,1
321,55,directed,1
321,44,directed,1
321,58,directed,1
321,59,directed,1
321,27,directed,1
321,60,directed,1
321,13,directed,1
293,294,directed,1
293,115,directed,1
293,328,directed,1
293,57,directed,1
293,54,directed,1
126,10,directed,1
126,1,directed,1
126,19,directed,1
126,62,directed,1
126,134,directed,1
363,146,directed,1
363,147,directed,1
363,326,directed,1
363,10,directed,1
363,17,directed,1
363,49,directed,1
363,50,directed,1
363,28,directed,1
363,18,directed,1
131,10,directed,1
131,2,directed,1
131,88,directed,1
131,9,directed,1
131,18,directed,1
131,132,directed,1
131,23,directed,1
131,1,directed,1
131,96,directed,1
131,8,directed,1
364,330,directed,1
364,17,directed,1
364,55,directed,1
364,318,directed,1
364,365,directed,1
364,366,directed,1
364,367,directed,1
364,368,directed,1
364,369,directed,1
364,4,directed,1
364,96,directed,1
364,56,directed,1
364,98,directed,1
364,57,directed,1
364,99,directed,1
338,10,directed,1
338,17,directed,1
338,2,directed,1
338,88,directed,1
338,9,directed,1
338,96,directed,1
338,8,directed,1
338,18,directed,1
338,1,directed,1
338,15,directed,1
370,362,directed,1
370,102,directed,1
370,55,directed,1
370,371,directed,1
370,96,directed,1
370,15,directed,1
370,32,directed,1
370,246,directed,1
370,345,directed,1
370,346,directed,1
370,372,directed,1
370,373,directed,1
370,322,directed,1
370,57,directed,1
63,2,directed,1
63,11,directed,1
63,64,directed,1
63,17,directed,1
63,1,directed,1
63,19,directed,1
63,65,directed,1
63,66,directed,1
63,96,directed,1
63,15,directed,1
63,285,directed,1
63,323,directed,1
63,5,directed,1
63,4,directed,1
63,41,directed,1
63,23,directed,1
63,62,directed,1
17,81,directed,1
17,56,directed,1
17,185,directed,1
301,55,directed,1
301,313,directed,1
301,374,directed,1
301,310,directed,1
301,115,directed,1
301,57,directed,1
301,245,directed,1
301,289,directed,1
301,196,directed,1
339,94,directed,1
339,1,directed,1
339,62,directed,1
339,10,directed,1
339,134,directed,1
375,376,directed,1
375,55,directed,1
375,56,directed,1
375,57,directed,1
377,378,directed,1
377,17,directed,1
377,2,directed,1
377,74,directed,1
377,379,directed,1
377,75,directed,1
377,76,directed,1
65,11,directed,1
65,5,directed,1
65,4,directed,1
65,17,directed,1
65,15,directed,1
219,25,directed,1
219,11,directed,1
219,26,directed,1
219,17,directed,1
305,332,directed,1
305,10,directed,1
305,333,directed,1
305,2,directed,1
305,18,directed,1
305,261,directed,1
305,278,directed,1
305,347,directed,1
305,1,directed,1
305,9,directed,1
305,262,directed,1
349,115,directed,1
349,55,directed,1
89,30,directed,1
89,31,directed,1
89,2,directed,1
89,17,directed,1
89,5,directed,1
380,314,directed,1
380,357,directed,1
380,195,directed,1
380,341,directed,1
380,107,directed,1
380,106,directed,1
380,299,directed,1
380,96,directed,1
380,327,directed,1
380,48,directed,1
380,11,directed,1
380,146,directed,1
376,321,directed,1
376,44,directed,1
376,55,directed,1
376,358,directed,1
376,56,directed,1
376,57,directed,1
376,58,directed,1
376,60,directed,1
376,54,directed,1
376,13,directed,1
231,115,directed,1
231,328,directed,1
231,330,directed,1
231,381,directed,1
231,81,directed,1
231,82,directed,1
231,238,directed,1
231,57,directed,1
231,239,directed,1
231,235,directed,1
231,382,directed,1
231,232,directed,1
231,383,directed,1
231,241,directed,1
231,384,directed,1
231,385,directed,1
231,54,directed,1
231,233,directed,1
231,234,directed,1
231,185,directed,1
231,79,directed,1
