Source,Target,type,weight
51,52,directed,1
51,7,directed,1
51,8,directed,1
51,4,directed,1
51,10,directed,1
342,246,directed,1
342,265,directed,1
342,182,directed,1
342,3,directed,1
342,241,directed,1
342,242,directed,1
342,140,directed,1
342,9,directed,1
342,7,directed,1
356,2,directed,1
356,57,directed,1
195,2,directed,1
195,4,directed,1
195,196,directed,1
195,9,directed,1
195,197,directed,1
195,198,directed,1
195,12,directed,1
195,6,directed,1
195,199,directed,1
216,353,directed,1
76,403,directed,1
76,77,directed,1
76,2,directed,1
76,44,directed,1
76,47,directed,1
76,78,directed,1
76,79,directed,1
76,59,directed,1
76,80,directed,1
76,81,directed,1
76,82,directed,1
76,25,directed,1
87,2,directed,1
87,12,directed,1
87,91,directed,1
87,63,directed,1
87,48,directed,1
87,57,directed,1
99,4,directed,1
99,7,directed,1
99,69,directed,1
99,47,directed,1
212,82,directed,1
212,12,directed,1
212,213,directed,1
212,202,directed,1
212,214,directed,1
212,215,directed,1
212,216,directed,1
141,52,directed,1
141,4,directed,1
141,5,directed,1
141,47,directed,1
141,7,directed,1
141,8,directed,1
141,10,directed,1
144,2,directed,1
144,1,directed,1
144,3,directed,1
144,4,directed,1
144,9,directed,1
144,49,directed,1
144,6,directed,1
144,114,directed,1
144,16,directed,1
142,2,directed,1
142,1,directed,1
142,3,directed,1
142,4,directed,1
142,68,directed,1
142,89,directed,1
142,9,directed,1
142,64,directed,1
142,63,directed,1
142,44,directed,1
142,77,directed,1
142,12,directed,1
142,61,directed,1
142,6,directed,1
142,65,directed,1
142,7,directed,1
142,152,directed,1
142,8,directed,1
142,47,directed,1
197,199,directed,1
197,4,directed,1
197,9,directed,1
197,228,directed,1
197,229,directed,1
197,7,directed,1
197,8,directed,1
197,230,directed,1
197,6,directed,1
197,1,directed,1
197,231,directed,1
197,10,directed,1
197,47,directed,1
160,2,directed,1
160,57,directed,1
160,161,directed,1
160,396,directed,1
96,2,directed,1
96,4,directed,1
96,1,directed,1
96,6,directed,1
96,9,directed,1
96,77,directed,1
96,47,directed,1
96,12,directed,1
96,7,directed,1
96,8,directed,1
265,8,directed,1
265,6,directed,1
265,2,directed,1
265,44,directed,1
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,5,directed,1
0,6,directed,1
0,7,directed,1
0,152,directed,1
0,8,directed,1
0,9,directed,1
0,10,directed,1
0,11,directed,1
0,12,directed,1
0,13,directed,1
0,14,directed,1
0,15,directed,1
233,6,directed,1
233,57,directed,1
150,47,directed,1
150,44,directed,1
150,76,directed,1
150,78,directed,1
150,67,directed,1
404,405,directed,1
404,12,directed,1
404,48,directed,1
404,2,directed,1
404,57,directed,1
406,403,directed,1
406,76,directed,1
123,52,directed,1
123,4,directed,1
123,8,directed,1
123,10,directed,1
123,124,directed,1
123,7,directed,1
123,47,directed,1
97,47,directed,1
97,10,directed,1
97,8,directed,1
97,52,directed,1
97,98,directed,1
97,4,directed,1
97,68,directed,1
97,45,directed,1
97,69,directed,1
198,113,directed,1
198,199,directed,1
198,1,directed,1
198,237,directed,1
198,12,directed,1
198,9,directed,1
198,6,directed,1
198,77,directed,1
198,228,directed,1
198,7,directed,1
198,8,directed,1
198,196,directed,1
198,4,directed,1
198,10,directed,1
157,155,directed,1
157,156,directed,1
157,182,directed,1
157,12,directed,1
157,154,directed,1
157,6,directed,1
157,21,directed,1
157,57,directed,1
239,226,directed,1
239,240,directed,1
239,3,directed,1
239,241,directed,1
239,242,directed,1
239,140,directed,1
239,9,directed,1
239,233,directed,1
115,52,directed,1
115,7,directed,1
115,8,directed,1
115,69,directed,1
115,4,directed,1
115,47,directed,1
115,10,directed,1
117,8,directed,1
117,9,directed,1
117,47,directed,1
117,76,directed,1
117,4,directed,1
247,248,directed,1
247,249,directed,1
247,21,directed,1
247,156,directed,1
330,250,directed,1
330,265,directed,1
330,3,directed,1
330,241,directed,1
330,242,directed,1
330,140,directed,1
330,9,directed,1
255,2,directed,1
255,1,directed,1
255,256,directed,1
255,6,directed,1
255,12,directed,1
255,257,directed,1
255,7,directed,1
255,8,directed,1
255,9,directed,1
255,10,directed,1
135,68,directed,1
135,57,directed,1
135,52,directed,1
135,98,directed,1
135,4,directed,1
135,8,directed,1
135,47,directed,1
135,7,directed,1
135,45,directed,1
135,69,directed,1
407,146,directed,1
143,52,directed,1
143,69,directed,1
143,4,directed,1
143,8,directed,1
143,10,directed,1
143,99,directed,1
143,7,directed,1
187,52,directed,1
187,68,directed,1
187,48,directed,1
125,2,directed,1
125,3,directed,1
125,4,directed,1
125,69,directed,1
125,9,directed,1
125,115,directed,1
125,6,directed,1
125,1,directed,1
408,6,directed,1
408,57,directed,1
