Source,Target,type,weight
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,5,directed,1
0,6,directed,1
0,7,directed,1
0,8,directed,1
0,9,directed,1
0,10,directed,1
0,11,directed,1
0,12,directed,1
0,13,directed,1
0,14,directed,1
0,15,directed,1
16,17,directed,1
16,12,directed,1
16,4,directed,1
18,19,directed,1
18,20,directed,1
18,21,directed,1
18,22,directed,1
18,23,directed,1
18,24,directed,1
18,25,directed,1
26,27,directed,1
26,28,directed,1
26,29,directed,1
26,30,directed,1
26,31,directed,1
26,32,directed,1
26,33,directed,1
26,34,directed,1
26,35,directed,1
26,36,directed,1
26,37,directed,1
26,38,directed,1
26,39,directed,1
26,40,directed,1
26,21,directed,1
26,41,directed,1
26,42,directed,1
43,4,directed,1
43,44,directed,1
43,9,directed,1
43,3,directed,1
43,12,directed,1
45,7,directed,1
45,8,directed,1
45,4,directed,1
45,46,directed,1
45,10,directed,1
11,3,directed,1
11,0,directed,1
11,4,directed,1
11,9,directed,1
11,47,directed,1
11,48,directed,1
49,17,directed,1
49,4,directed,1
50,21,directed,1
50,22,directed,1
50,41,directed,1
50,24,directed,1
51,52,directed,1
51,7,directed,1
51,8,directed,1
51,4,directed,1
51,10,directed,1
37,53,directed,1
37,54,directed,1
37,55,directed,1
37,56,directed,1
37,21,directed,1
37,57,directed,1
58,59,directed,1
58,60,directed,1
61,62,directed,1
61,63,directed,1
61,4,directed,1
61,64,directed,1
61,44,directed,1
61,10,directed,1
61,65,directed,1
61,3,directed,1
61,66,directed,1
61,67,directed,1
61,7,directed,1
61,68,directed,1
61,69,directed,1
61,47,directed,1
61,70,directed,1
61,48,directed,1
71,72,directed,1
71,12,directed,1
71,73,directed,1
71,74,directed,1
71,75,directed,1
76,77,directed,1
76,2,directed,1
76,9,directed,1
76,47,directed,1
76,78,directed,1
76,79,directed,1
76,59,directed,1
76,80,directed,1
76,81,directed,1
76,82,directed,1
76,25,directed,1
83,72,directed,1
83,3,directed,1
83,4,directed,1
83,84,directed,1
83,12,directed,1
83,85,directed,1
83,86,directed,1
87,2,directed,1
87,4,directed,1
87,68,directed,1
87,88,directed,1
87,89,directed,1
87,90,directed,1
87,6,directed,1
87,9,directed,1
87,63,directed,1
87,1,directed,1
87,12,directed,1
87,91,directed,1
87,92,directed,1
87,61,directed,1
87,65,directed,1
87,8,directed,1
87,62,directed,1
87,93,directed,1
87,3,directed,1
87,67,directed,1
87,66,directed,1
87,94,directed,1
87,10,directed,1
87,47,directed,1
95,72,directed,1
95,86,directed,1
95,4,directed,1
95,84,directed,1
95,12,directed,1
96,2,directed,1
96,4,directed,1
96,1,directed,1
96,6,directed,1
96,9,directed,1
96,77,directed,1
96,47,directed,1
96,12,directed,1
96,7,directed,1
96,8,directed,1
97,47,directed,1
97,10,directed,1
97,8,directed,1
97,52,directed,1
97,98,directed,1
97,4,directed,1
97,68,directed,1
97,45,directed,1
97,69,directed,1
99,4,directed,1
99,7,directed,1
99,69,directed,1
99,47,directed,1
46,69,directed,1
46,100,directed,1
46,101,directed,1
46,102,directed,1
46,103,directed,1
46,104,directed,1
46,4,directed,1
14,0,directed,1
14,4,directed,1
14,5,directed,1
14,3,directed,1
14,66,directed,1
105,12,directed,1
105,4,directed,1
106,72,directed,1
106,107,directed,1
106,108,directed,1
109,59,directed,1
109,110,directed,1
109,111,directed,1
112,113,directed,1
112,2,directed,1
112,4,directed,1
112,43,directed,1
112,6,directed,1
112,1,directed,1
112,9,directed,1
112,7,directed,1
112,8,directed,1
112,10,directed,1
114,17,directed,1
114,4,directed,1
114,68,directed,1
114,12,directed,1
114,7,directed,1
114,8,directed,1
114,10,directed,1
114,47,directed,1
114,44,directed,1
114,69,directed,1
114,70,directed,1
115,52,directed,1
115,7,directed,1
115,8,directed,1
115,69,directed,1
115,4,directed,1
115,47,directed,1
115,10,directed,1
92,63,directed,1
92,4,directed,1
116,8,directed,1
116,9,directed,1
116,4,directed,1
117,8,directed,1
117,9,directed,1
117,47,directed,1
117,76,directed,1
117,4,directed,1
113,12,directed,1
113,4,directed,1
113,118,directed,1
113,67,directed,1
113,66,directed,1
68,47,directed,1
68,4,directed,1
68,70,directed,1
68,44,directed,1
68,93,directed,1
86,84,directed,1
86,110,directed,1
86,119,directed,1
120,73,directed,1
120,74,directed,1
121,59,directed,1
122,72,directed,1
122,12,directed,1
123,52,directed,1
123,4,directed,1
123,8,directed,1
123,10,directed,1
123,124,directed,1
123,7,directed,1
123,47,directed,1
125,2,directed,1
125,3,directed,1
125,4,directed,1
125,69,directed,1
125,9,directed,1
125,115,directed,1
125,6,directed,1
125,1,directed,1
126,127,directed,1
126,12,directed,1
126,4,directed,1
126,128,directed,1
126,129,directed,1
126,130,directed,1
126,47,directed,1
85,131,directed,1
85,44,directed,1
4,44,directed,1
4,69,directed,1
132,133,directed,1
132,134,directed,1
132,22,directed,1
132,21,directed,1
132,23,directed,1
132,41,directed,1
132,24,directed,1
13,0,directed,1
13,5,directed,1
13,4,directed,1
13,3,directed,1
13,66,directed,1
135,69,directed,1
135,52,directed,1
135,98,directed,1
135,4,directed,1
135,8,directed,1
135,45,directed,1
135,68,directed,1
135,10,directed,1
135,47,directed,1
135,70,directed,1
135,7,directed,1
136,47,directed,1
136,44,directed,1
136,100,directed,1
136,10,directed,1
136,137,directed,1
136,4,directed,1
136,138,directed,1
136,139,directed,1
136,67,directed,1
136,140,directed,1
136,9,directed,1
88,4,directed,1
88,9,directed,1
141,52,directed,1
141,4,directed,1
141,5,directed,1
141,47,directed,1
141,7,directed,1
141,8,directed,1
141,10,directed,1
142,2,directed,1
142,1,directed,1
142,3,directed,1
142,4,directed,1
142,68,directed,1
142,89,directed,1
142,9,directed,1
142,64,directed,1
142,63,directed,1
142,44,directed,1
142,77,directed,1
142,61,directed,1
142,6,directed,1
142,65,directed,1
142,7,directed,1
142,8,directed,1
142,47,directed,1
143,52,directed,1
143,69,directed,1
143,4,directed,1
143,8,directed,1
143,10,directed,1
143,99,directed,1
143,7,directed,1
144,2,directed,1
144,1,directed,1
144,3,directed,1
144,4,directed,1
144,9,directed,1
144,49,directed,1
144,6,directed,1
144,114,directed,1
144,16,directed,1
145,146,directed,1
72,12,directed,1
147,12,directed,1
147,146,directed,1
89,3,directed,1
89,9,directed,1
89,4,directed,1
89,63,directed,1
89,67,directed,1
148,131,directed,1
148,84,directed,1
148,3,directed,1
148,44,directed,1
84,110,directed,1
84,108,directed,1
149,110,directed,1
149,59,directed,1
150,47,directed,1
150,44,directed,1
150,76,directed,1
150,78,directed,1
150,67,directed,1
