Source,Target,type,weight
0,1,directed,1
0,2,directed,1
0,3,directed,1
0,4,directed,1
0,5,directed,1
0,6,directed,1
0,7,directed,1
0,8,directed,1
0,9,directed,1
0,10,directed,1
0,11,directed,1
12,13,directed,1
12,14,directed,1
12,6,directed,1
12,15,directed,1
12,8,directed,1
16,17,directed,1
16,18,directed,1
16,19,directed,1
16,20,directed,1
21,22,directed,1
21,23,directed,1
21,9,directed,1
21,19,directed,1
21,24,directed,1
21,25,directed,1
21,26,directed,1
21,10,directed,1
27,28,directed,1
27,29,directed,1
27,30,directed,1
27,31,directed,1
27,32,directed,1
27,33,directed,1
27,34,directed,1
27,35,directed,1
27,36,directed,1
27,37,directed,1
38,39,directed,1
38,40,directed,1
41,42,directed,1
41,43,directed,1
41,44,directed,1
41,45,directed,1
41,19,directed,1
41,46,directed,1
41,47,directed,1
48,2,directed,1
48,15,directed,1
48,3,directed,1
48,5,directed,1
48,10,directed,1
48,49,directed,1
48,50,directed,1
48,6,directed,1
48,8,directed,1
48,9,directed,1
51,52,directed,1
51,53,directed,1
51,8,directed,1
51,54,directed,1
51,55,directed,1
51,33,directed,1
56,2,directed,1
56,19,directed,1
56,15,directed,1
56,3,directed,1
56,5,directed,1
56,8,directed,1
56,9,directed,1
56,10,directed,1
56,6,directed,1
56,11,directed,1
57,58,directed,1
57,59,directed,1
57,60,directed,1
57,8,directed,1
61,17,directed,1
61,62,directed,1
61,19,directed,1
63,2,directed,1
63,64,directed,1
63,65,directed,1
66,2,directed,1
66,64,directed,1
59,8,directed,1
59,58,directed,1
59,20,directed,1
59,67,directed,1
59,45,directed,1
68,69,directed,1
68,70,directed,1
68,5,directed,1
68,71,directed,1
68,72,directed,1
68,64,directed,1
8,73,directed,1
8,36,directed,1
8,74,directed,1
8,75,directed,1
76,3,directed,1
76,19,directed,1
77,78,directed,1
77,3,directed,1
77,15,directed,1
77,19,directed,1
77,79,directed,1
77,14,directed,1
77,8,directed,1
77,50,directed,1
80,1,directed,1
80,2,directed,1
80,19,directed,1
80,15,directed,1
80,10,directed,1
80,81,directed,1
80,82,directed,1
80,5,directed,1
80,3,directed,1
83,19,directed,1
84,85,directed,1
84,15,directed,1
84,86,directed,1
84,19,directed,1
84,87,directed,1
88,89,directed,1
88,90,directed,1
88,91,directed,1
88,92,directed,1
88,93,directed,1
88,94,directed,1
88,95,directed,1
88,96,directed,1
88,97,directed,1
81,15,directed,1
81,8,directed,1
81,89,directed,1
81,98,directed,1
81,50,directed,1
99,29,directed,1
100,28,directed,1
100,101,directed,1
100,29,directed,1
100,30,directed,1
100,102,directed,1
100,33,directed,1
100,34,directed,1
100,35,directed,1
100,36,directed,1
103,104,directed,1
103,105,directed,1
103,68,directed,1
103,2,directed,1
103,19,directed,1
103,24,directed,1
103,25,directed,1
103,26,directed,1
103,10,directed,1
106,107,directed,1
106,15,directed,1
106,86,directed,1
106,50,directed,1
106,8,directed,1
106,9,directed,1
106,11,directed,1
52,108,directed,1
52,101,directed,1
52,30,directed,1
52,55,directed,1
52,8,directed,1
52,11,directed,1
52,109,directed,1
52,110,directed,1
52,111,directed,1
52,112,directed,1
52,113,directed,1
52,114,directed,1
52,102,directed,1
52,33,directed,1
115,116,directed,1
29,39,directed,1
29,38,directed,1
29,94,directed,1
117,1,directed,1
117,2,directed,1
117,3,directed,1
117,19,directed,1
117,15,directed,1
117,10,directed,1
117,118,directed,1
117,5,directed,1
117,119,directed,1
117,120,directed,1
121,107,directed,1
121,8,directed,1
121,9,directed,1
121,15,directed,1
121,11,directed,1
122,123,directed,1
122,19,directed,1
122,15,directed,1
122,18,directed,1
122,124,directed,1
122,125,directed,1
122,126,directed,1
127,15,directed,1
127,10,directed,1
128,129,directed,1
128,26,directed,1
128,130,directed,1
128,8,directed,1
128,56,directed,1
128,131,directed,1
128,132,directed,1
128,23,directed,1
128,2,directed,1
128,133,directed,1
128,134,directed,1
128,135,directed,1
128,136,directed,1
128,58,directed,1
128,137,directed,1
128,104,directed,1
128,138,directed,1
128,139,directed,1
128,19,directed,1
128,140,directed,1
128,141,directed,1
128,22,directed,1
128,142,directed,1
128,143,directed,1
71,50,directed,1
71,8,directed,1
71,20,directed,1
71,11,directed,1
71,111,directed,1
71,112,directed,1
71,19,directed,1
71,9,directed,1
71,144,directed,1
71,15,directed,1
71,145,directed,1
71,146,directed,1
71,45,directed,1
71,10,directed,1
71,147,directed,1
148,149,directed,1
148,59,directed,1
148,95,directed,1
150,8,directed,1
150,9,directed,1
150,15,directed,1
150,151,directed,1
150,11,directed,1
152,19,directed,1
152,11,directed,1
152,87,directed,1
152,45,directed,1
93,19,directed,1
93,140,directed,1
93,130,directed,1
93,8,directed,1
93,153,directed,1
154,85,directed,1
154,86,directed,1
154,15,directed,1
154,19,directed,1
154,87,directed,1
130,134,directed,1
130,93,directed,1
130,95,directed,1
130,8,directed,1
155,19,directed,1
156,20,directed,1
156,87,directed,1
156,45,directed,1
156,19,directed,1
156,11,directed,1
157,107,directed,1
157,8,directed,1
157,9,directed,1
157,98,directed,1
157,15,directed,1
157,50,directed,1
157,11,directed,1
158,47,directed,1
158,70,directed,1
158,68,directed,1
158,159,directed,1
158,58,directed,1
158,160,directed,1
158,161,directed,1
158,162,directed,1
158,45,directed,1
158,163,directed,1
158,164,directed,1
158,165,directed,1
158,67,directed,1
158,166,directed,1
158,91,directed,1
158,72,directed,1
158,167,directed,1
158,6,directed,1
158,168,directed,1
158,42,directed,1
158,169,directed,1
158,170,directed,1
158,8,directed,1
158,171,directed,1
158,172,directed,1
158,26,directed,1
158,148,directed,1
158,95,directed,1
173,92,directed,1
173,6,directed,1
173,94,directed,1
173,96,directed,1
173,174,directed,1
173,91,directed,1
173,95,directed,1
173,97,directed,1
175,161,directed,1
175,68,directed,1
176,177,directed,1
176,178,directed,1
176,30,directed,1
176,29,directed,1
176,179,directed,1
180,181,directed,1
180,19,directed,1
180,26,directed,1
180,24,directed,1
180,71,directed,1
180,11,directed,1
180,25,directed,1
180,10,directed,1
119,182,directed,1
119,15,directed,1
119,183,directed,1
119,6,directed,1
119,184,directed,1
119,8,directed,1
119,9,directed,1
119,11,directed,1
119,50,directed,1
185,186,directed,1
185,187,directed,1
185,188,directed,1
185,189,directed,1
185,19,directed,1
190,14,directed,1
190,19,directed,1
190,15,directed,1
190,8,directed,1
191,178,directed,1
191,19,directed,1
191,30,directed,1
191,58,directed,1
191,192,directed,1
191,163,directed,1
191,160,directed,1
191,193,directed,1
191,67,directed,1
191,45,directed,1
191,8,directed,1
191,194,directed,1
191,32,directed,1
191,33,directed,1
191,195,directed,1
196,19,directed,1
196,15,directed,1
196,10,directed,1
196,6,directed,1
197,183,directed,1
197,64,directed,1
197,107,directed,1
197,198,directed,1
197,15,directed,1
197,9,directed,1
197,50,directed,1
197,8,directed,1
197,150,directed,1
199,19,directed,1
19,200,directed,1
19,32,directed,1
19,201,directed,1
19,195,directed,1
19,95,directed,1
202,1,directed,1
202,2,directed,1
202,19,directed,1
202,15,directed,1
202,98,directed,1
202,10,directed,1
202,157,directed,1
202,5,directed,1
202,3,directed,1
174,19,directed,1
174,95,directed,1
85,1,directed,1
85,2,directed,1
85,3,directed,1
85,19,directed,1
85,15,directed,1
85,86,directed,1
85,203,directed,1
85,5,directed,1
85,8,directed,1
85,9,directed,1
85,10,directed,1
85,11,directed,1
85,204,directed,1
85,6,directed,1
85,154,directed,1
85,84,directed,1
85,205,directed,1
206,91,directed,1
206,8,directed,1
206,171,directed,1
206,172,directed,1
206,170,directed,1
206,6,directed,1
206,95,directed,1
204,19,directed,1
204,15,directed,1
204,10,directed,1
204,203,directed,1
204,50,directed,1
204,94,directed,1
23,5,directed,1
23,9,directed,1
23,2,directed,1
23,20,directed,1
23,8,directed,1
207,8,directed,1
207,208,directed,1
28,108,directed,1
28,30,directed,1
28,29,directed,1
28,34,directed,1
28,209,directed,1
28,146,directed,1
28,35,directed,1
28,36,directed,1
210,161,directed,1
210,69,directed,1
210,70,directed,1
210,138,directed,1
210,71,directed,1
210,181,directed,1
210,211,directed,1
210,8,directed,1
210,72,directed,1
210,22,directed,1
210,20,directed,1
210,104,directed,1
212,98,directed,1
212,8,directed,1
212,50,directed,1
212,89,directed,1
213,17,directed,1
213,19,directed,1
213,20,directed,1
214,141,directed,1
214,20,directed,1
214,215,directed,1
214,50,directed,1
214,19,directed,1
214,95,directed,1
70,33,directed,1
70,216,directed,1
70,217,directed,1
70,137,directed,1
70,19,directed,1
218,107,directed,1
218,15,directed,1
218,9,directed,1
218,11,directed,1
218,212,directed,1
218,8,directed,1
218,50,directed,1
219,15,directed,1
219,20,directed,1
219,220,directed,1
219,83,directed,1
219,19,directed,1
219,6,directed,1
219,156,directed,1
219,221,directed,1
219,8,directed,1
219,11,directed,1
219,152,directed,1
219,203,directed,1
219,87,directed,1
219,45,directed,1
219,94,directed,1
222,223,directed,1
222,26,directed,1
222,174,directed,1
222,58,directed,1
222,23,directed,1
222,221,directed,1
222,132,directed,1
222,137,directed,1
222,224,directed,1
222,8,directed,1
222,22,directed,1
222,142,directed,1
222,95,directed,1
187,144,directed,1
187,20,directed,1
187,145,directed,1
187,147,directed,1
187,19,directed,1
225,181,directed,1
225,23,directed,1
225,19,directed,1
225,24,directed,1
225,25,directed,1
225,26,directed,1
225,71,directed,1
225,10,directed,1
14,78,directed,1
14,3,directed,1
14,226,directed,1
14,10,directed,1
14,8,directed,1
14,9,directed,1
14,227,directed,1
14,49,directed,1
14,5,directed,1
14,15,directed,1
14,11,directed,1
228,47,directed,1
228,69,directed,1
228,162,directed,1
228,136,directed,1
228,210,directed,1
228,129,directed,1
228,229,directed,1
228,137,directed,1
228,139,directed,1
228,67,directed,1
228,143,directed,1
228,8,directed,1
228,130,directed,1
228,160,directed,1
228,169,directed,1
228,230,directed,1
228,58,directed,1
228,72,directed,1
132,2,directed,1
132,6,directed,1
132,83,directed,1
132,94,directed,1
132,64,directed,1
231,178,directed,1
231,58,directed,1
231,200,directed,1
231,232,directed,1
231,233,directed,1
231,234,directed,1
231,235,directed,1
231,236,directed,1
237,238,directed,1
237,20,directed,1
237,239,directed,1
237,25,directed,1
237,50,directed,1
237,19,directed,1
240,1,directed,1
240,2,directed,1
240,241,directed,1
82,107,directed,1
82,98,directed,1
82,15,directed,1
82,9,directed,1
82,11,directed,1
82,81,directed,1
82,8,directed,1
242,15,directed,1
242,10,directed,1
242,19,directed,1
242,83,directed,1
242,45,directed,1
243,1,directed,1
243,2,directed,1
243,3,directed,1
243,19,directed,1
243,15,directed,1
243,183,directed,1
243,242,directed,1
243,10,directed,1
243,156,directed,1
243,83,directed,1
243,20,directed,1
243,49,directed,1
243,6,directed,1
243,203,directed,1
243,219,directed,1
243,5,directed,1
243,221,directed,1
243,8,directed,1
243,9,directed,1
243,50,directed,1
