Source,Target,type,weight
410,411,directed,1
410,412,directed,1
410,141,directed,1
410,115,directed,1
410,143,directed,1
410,123,directed,1
410,187,directed,1
410,135,directed,1
410,97,directed,1
410,413,directed,1
410,414,directed,1
410,51,directed,1
410,57,directed,1
216,353,directed,1
262,37,directed,1
262,140,directed,1
262,219,directed,1
262,202,directed,1
262,263,directed,1
262,264,directed,1
262,87,directed,1
262,265,directed,1
262,2,directed,1
262,53,directed,1
262,232,directed,1
262,203,directed,1
262,268,directed,1
262,266,directed,1
262,267,directed,1
262,226,directed,1
262,269,directed,1
262,271,directed,1
262,3,directed,1
262,218,directed,1
262,270,directed,1
262,250,directed,1
262,343,directed,1
262,272,directed,1
428,411,directed,1
212,278,directed,1
212,202,directed,1
212,215,directed,1
212,216,directed,1
212,3,directed,1
212,10,directed,1
212,12,directed,1
212,156,directed,1
351,282,directed,1
351,290,directed,1
351,421,directed,1
351,284,directed,1
351,215,directed,1
351,140,directed,1
351,21,directed,1
290,283,directed,1
290,215,directed,1
290,155,directed,1
290,6,directed,1
290,182,directed,1
290,284,directed,1
290,247,directed,1
290,21,directed,1
290,57,directed,1
292,293,directed,1
292,421,directed,1
292,284,directed,1
292,140,directed,1
292,21,directed,1
292,156,directed,1
305,306,directed,1
305,140,directed,1
305,307,directed,1
305,266,directed,1
305,265,directed,1
305,65,directed,1
305,87,directed,1
305,267,directed,1
305,62,directed,1
305,202,directed,1
305,250,directed,1
305,343,directed,1
305,156,directed,1
362,287,directed,1
362,290,directed,1
413,411,directed,1
413,4,directed,1
413,69,directed,1
413,428,directed,1
413,3,directed,1
414,428,directed,1
414,411,directed,1
414,6,directed,1
414,202,directed,1
414,8,directed,1
414,4,directed,1
414,10,directed,1
421,155,directed,1
421,215,directed,1
421,284,directed,1
421,140,directed,1
421,21,directed,1
421,156,directed,1
319,226,directed,1
319,215,directed,1
319,240,directed,1
319,290,directed,1
319,3,directed,1
319,241,directed,1
319,242,directed,1
319,140,directed,1
319,2,directed,1
319,9,directed,1
319,399,directed,1
247,248,directed,1
247,215,directed,1
247,302,directed,1
247,156,directed,1
160,428,directed,1
160,411,directed,1
160,2,directed,1
160,57,directed,1
160,161,directed,1
160,396,directed,1
402,52,directed,1
402,411,directed,1
402,57,directed,1
402,428,directed,1
402,59,directed,1
