Source,Target,type,weight
51,52,directed,1
51,202,directed,1
51,8,directed,1
51,4,directed,1
51,10,directed,1
124,69,directed,1
124,202,directed,1
124,47,directed,1
124,91,directed,1
61,4,directed,1
61,44,directed,1
61,62,directed,1
61,3,directed,1
61,12,directed,1
61,63,directed,1
61,64,directed,1
61,65,directed,1
61,202,directed,1
61,10,directed,1
61,209,directed,1
61,259,directed,1
61,66,directed,1
61,67,directed,1
61,68,directed,1
61,47,directed,1
61,48,directed,1
260,201,directed,1
261,199,directed,1
261,3,directed,1
261,4,directed,1
261,202,directed,1
87,2,directed,1
87,12,directed,1
87,63,directed,1
87,48,directed,1
87,57,directed,1
262,37,directed,1
262,140,directed,1
262,219,directed,1
262,202,directed,1
262,263,directed,1
262,264,directed,1
262,87,directed,1
262,265,directed,1
262,2,directed,1
262,53,directed,1
262,232,directed,1
262,203,directed,1
262,266,directed,1
262,267,directed,1
262,268,directed,1
262,226,directed,1
262,269,directed,1
262,3,directed,1
262,218,directed,1
262,270,directed,1
262,250,directed,1
262,271,directed,1
262,272,directed,1
99,4,directed,1
99,202,directed,1
99,91,directed,1
99,69,directed,1
99,47,directed,1
273,274,directed,1
273,206,directed,1
273,201,directed,1
273,134,directed,1
273,275,directed,1
273,21,directed,1
273,276,directed,1
273,277,directed,1
273,7,directed,1
212,278,directed,1
212,202,directed,1
212,214,directed,1
212,215,directed,1
212,216,directed,1
212,12,directed,1
212,156,directed,1
182,47,directed,1
182,202,directed,1
182,44,directed,1
182,10,directed,1
182,279,directed,1
182,280,directed,1
182,3,directed,1
182,8,directed,1
182,137,directed,1
182,4,directed,1
182,138,directed,1
182,139,directed,1
182,67,directed,1
182,9,directed,1
281,282,directed,1
281,283,directed,1
281,268,directed,1
281,37,directed,1
281,284,directed,1
281,267,directed,1
281,285,directed,1
281,271,directed,1
281,286,directed,1
281,287,directed,1
281,266,directed,1
281,288,directed,1
281,272,directed,1
281,202,directed,1
281,219,directed,1
281,289,directed,1
290,283,directed,1
290,287,directed,1
290,155,directed,1
290,6,directed,1
290,182,directed,1
290,284,directed,1
290,57,directed,1
114,17,directed,1
114,4,directed,1
114,68,directed,1
114,12,directed,1
114,202,directed,1
114,8,directed,1
114,10,directed,1
114,47,directed,1
114,44,directed,1
92,63,directed,1
92,48,directed,1
45,202,directed,1
45,8,directed,1
45,4,directed,1
45,291,directed,1
45,10,directed,1
292,282,directed,1
292,293,directed,1
292,155,directed,1
292,290,directed,1
292,284,directed,1
292,140,directed,1
292,21,directed,1
292,156,directed,1
217,3,directed,1
217,218,directed,1
217,219,directed,1
217,202,directed,1
217,220,directed,1
294,274,directed,1
294,201,directed,1
294,134,directed,1
294,295,directed,1
294,25,directed,1
294,21,directed,1
294,276,directed,1
294,277,directed,1
294,42,directed,1
294,7,directed,1
296,297,directed,1
296,3,directed,1
296,134,directed,1
296,266,directed,1
296,298,directed,1
296,289,directed,1
296,288,directed,1
296,299,directed,1
296,300,directed,1
296,67,directed,1
296,202,directed,1
296,25,directed,1
296,204,directed,1
296,21,directed,1
296,205,directed,1
263,2,directed,1
263,3,directed,1
263,4,directed,1
263,1,directed,1
263,6,directed,1
263,202,directed,1
263,8,directed,1
263,9,directed,1
263,12,directed,1
263,10,directed,1
141,52,directed,1
141,4,directed,1
141,5,directed,1
141,47,directed,1
141,202,directed,1
141,8,directed,1
141,10,directed,1
301,266,directed,1
301,302,directed,1
301,33,directed,1
301,202,directed,1
265,6,directed,1
265,8,directed,1
265,2,directed,1
265,44,directed,1
265,202,directed,1
142,303,directed,1
142,2,directed,1
142,1,directed,1
142,3,directed,1
142,4,directed,1
142,68,directed,1
142,89,directed,1
142,9,directed,1
142,64,directed,1
142,63,directed,1
142,44,directed,1
142,77,directed,1
142,12,directed,1
142,259,directed,1
142,61,directed,1
142,6,directed,1
142,65,directed,1
142,202,directed,1
142,8,directed,1
142,47,directed,1
304,282,directed,1
304,137,directed,1
304,287,directed,1
304,286,directed,1
304,283,directed,1
304,289,directed,1
304,288,directed,1
304,266,directed,1
304,67,directed,1
197,237,directed,1
197,1,directed,1
197,4,directed,1
197,3,directed,1
197,229,directed,1
197,199,directed,1
197,202,directed,1
197,47,directed,1
89,4,directed,1
89,9,directed,1
89,3,directed,1
89,63,directed,1
89,67,directed,1
96,2,directed,1
96,4,directed,1
96,1,directed,1
96,6,directed,1
96,9,directed,1
96,77,directed,1
96,47,directed,1
96,12,directed,1
96,202,directed,1
96,8,directed,1
