Source,Target,type,weight
15,0,directed,1
51,52,directed,1
51,7,directed,1
51,8,directed,1
51,4,directed,1
51,10,directed,1
71,72,directed,1
71,12,directed,1
71,73,directed,1
71,48,directed,1
71,74,directed,1
71,75,directed,1
194,30,directed,1
194,34,directed,1
194,35,directed,1
194,31,directed,1
194,32,directed,1
194,27,directed,1
194,28,directed,1
194,29,directed,1
194,42,directed,1
195,2,directed,1
195,4,directed,1
195,196,directed,1
195,9,directed,1
195,197,directed,1
195,198,directed,1
195,12,directed,1
195,6,directed,1
195,199,directed,1
200,201,directed,1
200,202,directed,1
200,3,directed,1
200,203,directed,1
200,25,directed,1
200,204,directed,1
200,205,directed,1
35,27,directed,1
35,28,directed,1
35,206,directed,1
35,201,directed,1
35,134,directed,1
35,21,directed,1
35,7,directed,1
124,69,directed,1
124,7,directed,1
124,47,directed,1
151,80,directed,1
151,25,directed,1
151,26,directed,1
207,208,directed,1
61,4,directed,1
61,44,directed,1
61,62,directed,1
61,12,directed,1
61,63,directed,1
61,64,directed,1
61,65,directed,1
61,7,directed,1
61,10,directed,1
61,209,directed,1
61,3,directed,1
61,66,directed,1
61,67,directed,1
61,152,directed,1
61,68,directed,1
61,69,directed,1
61,47,directed,1
61,48,directed,1
83,72,directed,1
83,3,directed,1
83,4,directed,1
83,84,directed,1
83,12,directed,1
83,85,directed,1
83,86,directed,1
210,59,directed,1
211,30,directed,1
211,25,directed,1
211,156,directed,1
211,134,directed,1
211,59,directed,1
99,4,directed,1
99,7,directed,1
99,69,directed,1
99,47,directed,1
64,44,directed,1
64,66,directed,1
64,67,directed,1
64,3,directed,1
64,10,directed,1
39,133,directed,1
39,134,directed,1
39,22,directed,1
39,21,directed,1
39,41,directed,1
39,24,directed,1
212,82,directed,1
212,12,directed,1
212,213,directed,1
212,202,directed,1
212,214,directed,1
212,215,directed,1
212,216,directed,1
26,27,directed,1
26,28,directed,1
26,29,directed,1
26,30,directed,1
26,31,directed,1
26,32,directed,1
26,157,directed,1
